hidden_size,batch_size,optimizer,learning_rate,weight_decay,init_range_start,init_range_end,testing_loss_prob,testing_loss_durr,testing_accuracy,number
4096,1,SGD,0.0001,0,-1,1,4.252280188573374,1.8653295274829924,0.2648648648648649,638
1024,1,SGD,0.001,0.01,-1,1,2.922412704132699,30.281574296412636,0.5621621621621622,392
2048,1,Adam,0.001,0.01,-1,1,2.6450800866694064,6.539858073905949,0.918918918918919,572
1024,1,Adam,0.01,0.1,0,1,2.96878201413799,69.14594594594594,0.010810810810810811,438
512,1,Adam,1e-05,1,-1,1,4.963289374918551,72.58299400293498,0.010810810810810811,359
1024,1,SGD,0.001,0,-1,1,2.9335067243189425,85.29488594561211,0.6108108108108108,386
128,1,Adam,0.001,0.1,0,1,3.6051782008763906,24.525892656799908,0.05945945945945946,90
4096,1,Adam,0.001,0.01,0,1,5.087460754690944,277.23243243243246,0.0972972972972973,693
512,1,Adam,0.1,1,-0.5,0.5,3.7478233243968035,296.01714571235146,0.010810810810810811,310
1024,1,SGD,1e-05,0.1,0,1,2.934757737211279,205.69189189189188,0.0,414
4096,1,SGD,1e-05,0.1,-1,1,4.014188246791427,3.6779609146215386,0.04864864864864865,653
2048,1,SGD,1e-05,0,-0.5,0.5,3.445108361824139,59.97458372995433,0.07027027027027027,529
1024,1,Adam,0.1,1,-1,1,3.753469589272061,139.35768449113175,0.07567567567567568,431
1024,1,Adam,0.1,0.01,-1,1,3.3308158426671413,161.16216216216216,0.010810810810810811,428
2048,1,SGD,0.001,1,-0.5,0.5,3.974659112981848,65.53850943655581,0.0,514
256,1,Adam,0.1,1,0,1,3.3658211911046827,69.71351351351352,0.08108108108108109,192
4096,1,Adam,0.1,0,-0.5,0.5,5.2928929303143475,48.71891891891892,0.10810810810810811,661
2048,1,Adam,1e-05,0.1,-0.5,0.5,3.347919067820987,65.35661299767443,0.6810810810810811,592
256,1,Adam,1e-05,0.1,0,1,4.797696646806356,20.409571819450406,0.07567567567567568,234
4096,1,SGD,0.001,1,0,1,3.9478145083865606,246.15675675675675,0.0,636
256,1,Adam,0.01,1,-1,1,5.698558905962352,24.681090568846745,0.010810810810810811,203
2048,1,SGD,0.001,0.1,0,1,4.948353740975663,43.983783783783785,0.005405405405405406,510
4096,1,SGD,0.0001,0.01,-0.5,0.5,3.1322002153138855,1.91356470561693,0.23243243243243245,643
2048,1,SGD,1e-05,0.01,0,1,3.8170250370695786,192.1945945945946,0.0,537
4096,1,Adam,0.01,0.01,0,1,3.54446054664818,50.73513513513514,0.02702702702702703,681
128,1,Adam,0.0001,0,-1,1,3.294509956321201,182.63314071787974,0.16216216216216217,98
1024,1,Adam,0.001,0,-0.5,0.5,2.720926187811671,9.5944360558032,0.8378378378378378,445
256,1,Adam,0.01,0,-1,1,3.4889261097521396,35.883427327931734,0.07567567567567568,194
2048,1,Adam,0.01,1,-1,1,3.596581342735806,329.02088059638,0.0,563
2048,1,SGD,0.1,1,-0.5,0.5,3.843130029214395,,0.010810810810810811,490
4096,1,SGD,0.01,0,-0.5,0.5,2.870517392416258,,0.0,613
256,1,Adam,0.0001,1,-1,1,5.314873360298775,174.25633783929382,0.005405405405405406,227
4096,1,SGD,0.0001,0.01,-1,1,3.481996167672647,8.146031907796813,0.2648648648648649,644
4096,1,SGD,0.1,1,-1,1,5.179985204580668,,0.016216216216216217,611
256,1,Adam,1e-05,0,-1,1,3.219482571369893,137.5992066692939,0.07027027027027027,230
4096,1,Adam,0.0001,1,-0.5,0.5,3.470378690152555,43.28377197191294,0.005405405405405406,706
1024,1,Adam,0.01,1,-1,1,3.478676674494872,25.899708092680854,0.010810810810810811,443
128,1,Adam,0.0001,0,-0.5,0.5,3.8895942072610596,182.86921528204473,0.2,97
128,1,SGD,1e-05,0.1,0,1,3.694532739793932,235.55779257626148,0.043243243243243246,54
256,1,SGD,1e-05,0.1,-1,1,3.4253609670175087,14.5443012313653,0.043243243243243246,173
4096,1,Adam,1e-05,0,-0.5,0.5,3.3129091456129744,63.834058993310364,0.9837837837837838,709
2048,1,SGD,1e-05,1,-1,1,3.8752696578567094,23.885311871216835,0.06486486486486487,539
128,1,Adam,0.01,0.01,-1,1,3.2895089635977874,73.51135259378196,0.02702702702702703,80
4096,1,SGD,0.01,0.01,0,1,3.4743751741744378,224.0918918918919,0.0,621
2048,1,Adam,0.1,1,-1,1,4.903682682320878,167.26562692281362,0.0972972972972973,551
512,1,SGD,0.01,0.01,-1,1,3.732611182251492,62.497297297297294,0.8702702702702703,260
512,1,Adam,0.1,0.01,0,1,3.497182610228255,51.42162162162162,0.016216216216216217,309
256,1,Adam,0.1,0,-1,1,3.5690910548777195,47.25945945945946,0.07027027027027027,182
256,1,Adam,1e-05,1,0,1,3.3606569077517534,196.4048421357129,0.0,240
256,1,SGD,1e-05,0.1,-0.5,0.5,3.831151277954514,19.682876148368106,0.05945945945945946,172
512,1,SGD,1e-05,0,0,1,3.4865025423668525,117.567589613312,0.0,291
256,1,SGD,0.01,0,-0.5,0.5,3.7695279920423355,248.54054054054055,0.7297297297297297,133
4096,1,Adam,0.0001,0.1,-0.5,0.5,4.221831334281612,8.712188427549208,0.25405405405405407,700
128,1,Adam,1e-05,0.1,-1,1,5.227614486539686,33.31768907543549,0.06486486486486487,113
128,1,Adam,0.01,0,-1,1,3.6326977807122307,46.34115925661754,0.12972972972972974,74
256,1,SGD,0.01,0.01,-0.5,0.5,4.203623998487318,67.66486486486487,0.5027027027027027,139
4096,1,Adam,0.001,0,0,1,3.836109071486705,58.91891891891892,0.016216216216216217,687
512,1,SGD,0.0001,1,0,1,3.535299644921277,53.464864864864865,0.0,288
2048,1,SGD,0.0001,0,-0.5,0.5,4.353718762462203,5.186076621848978,0.21081081081081082,517
256,1,SGD,0.0001,1,0,1,2.820032837584212,69.99459459459459,0.0,168
4096,1,Adam,1e-05,0,0,1,3.2164920494363116,66.07793897837401,0.0,711
4096,1,Adam,0.001,0,-1,1,3.597237593418843,10.479115290734114,0.24324324324324326,686
512,1,SGD,1e-05,1,-1,1,3.7546699598028854,125.14437168661908,0.03783783783783784,299
256,1,SGD,0.001,0.1,-0.5,0.5,3.5933224781139477,50.01147646238348,0.06486486486486487,148
2048,1,Adam,0.01,0,-1,1,3.137190669936103,238.63243243243244,0.02702702702702703,554
512,1,SGD,1e-05,1,-0.5,0.5,3.803657343903103,55.803888913445356,0.03783783783783784,298
256,1,SGD,0.001,0.01,-1,1,3.19616848810299,45.79938563076839,0.0918918918918919,152
512,1,Adam,0.001,0.01,0,1,4.975774085199511,64.93811886221472,0.11351351351351352,333
256,1,Adam,0.1,0,0,1,3.3272380355242137,219.24324324324326,0.05945945945945946,183
512,1,SGD,0.001,0.1,0,1,4.7629582997914905,57.44864864864865,0.005405405405405406,270
4096,1,SGD,1e-05,0,0,1,3.5192005940385767,108.09933031491332,0.0,651
512,1,SGD,0.0001,0,0,1,3.7468065700015507,41.70743319110291,0.0,279
256,1,Adam,0.001,0,-0.5,0.5,2.4593448365056836,103.12209691023706,0.8864864864864865,205
2048,1,Adam,0.0001,0,-1,1,2.423292594503712,99.7712301135403,0.9837837837837838,578
512,1,SGD,0.001,0,-1,1,3.0871462171142166,110.92624217034358,0.24864864864864866,266
2048,1,SGD,0.01,0.01,0,1,3.409397300514015,229.7783783783784,0.0,501
512,1,SGD,0.0001,1,-0.5,0.5,3.8110381680565912,54.00401870889508,0.005405405405405406,286
4096,1,Adam,0.1,0.01,-1,1,5.241887802046699,79.68622387035472,0.14054054054054055,668
128,1,SGD,1e-05,0,-0.5,0.5,3.2929178112262005,40.930162258451794,0.08108108108108109,49
128,1,Adam,0.1,0.01,-1,1,3.608544720507957,321.20540540540543,0.016216216216216217,68
512,1,SGD,0.01,0.1,-1,1,4.9382415971240485,49.7860315271326,0.02702702702702703,257
1024,1,Adam,0.1,0.01,-0.5,0.5,5.921196136925672,225.82162162162163,0.08108108108108109,427
1024,1,Adam,1e-05,0.1,0,1,3.5384550242810637,273.3378186892215,0.0,474
256,1,SGD,0.001,0.1,0,1,4.828985055395075,192.0810810810811,0.005405405405405406,150
4096,1,SGD,1e-05,0,-0.5,0.5,3.753178725693677,23.837453201006646,0.07027027027027027,649
4096,1,SGD,0.01,1,-1,1,3.334630699415465,,0.0,623
1024,1,Adam,0.001,0.01,0,1,3.433443248271942,43.65152617580182,0.05405405405405406,453
512,1,Adam,0.1,0.1,0,1,3.8700318143174455,267.8324324324324,0.021621621621621623,306
512,1,SGD,0.001,0.1,-0.5,0.5,3.2200420279760618,27.351825433592722,0.06486486486486487,268
2048,1,Adam,0.1,0.1,-0.5,0.5,3.228840569547705,145.10270270270271,0.0918918918918919,544
256,1,SGD,0.1,0,-1,1,2.507009982740557,,0.5945945945945946,122
256,1,Adam,0.1,0.1,-0.5,0.5,3.4797874930742623,231.95675675675676,0.07567567567567568,184
2048,1,SGD,0.01,0.01,-1,1,2.3162996417767294,,0.9837837837837838,500
1024,1,Adam,1e-05,1,-1,1,3.802234848125561,195.6835930283795,0.0,479
4096,1,SGD,0.01,0.1,-1,1,2.987589209466367,,0.6,617
1024,1,Adam,1e-05,1,0,1,5.426616977356575,39.97936261409038,0.005405405405405406,480
1024,1,Adam,1e-05,0.01,-1,1,3.3989954471588133,324.12712490641877,0.7027027027027027,476
256,1,SGD,0.001,0.01,-0.5,0.5,3.7437632744376725,20.762620268472645,0.13513513513513514,151
256,1,SGD,0.0001,0.1,-0.5,0.5,3.909056025582391,46.27417918804884,0.08648648648648649,160
256,1,SGD,0.0001,0,-1,1,5.041862487148594,49.84965859214599,0.06486486486486487,158
2048,1,SGD,0.1,1,-1,1,5.194883463833783,,0.021621621621621623,491
2048,1,Adam,0.0001,0,-0.5,0.5,2.6764468128616747,14.501481350485827,0.9783783783783784,577
512,1,SGD,0.1,0.01,-1,1,4.117272819699468,,0.11351351351351352,248
1024,1,Adam,0.0001,0.01,-1,1,2.621415775531047,29.23168140809505,0.9891891891891892,464
1024,1,SGD,0.0001,0,-1,1,3.459656650311238,6.431324399234821,0.10270270270270271,398
2048,1,SGD,0.1,0.01,0,1,4.676947542139001,46.054054054054056,0.005405405405405406,489
256,1,SGD,0.0001,0.1,-1,1,3.5799711533494896,22.84674343353993,0.06486486486486487,161
2048,1,Adam,1e-05,0,-0.5,0.5,2.3316007201736038,236.03854127235584,0.9675675675675676,589
512,1,Adam,0.01,0.01,-0.5,0.5,4.518323002312634,21.708280264732203,0.02702702702702703,319
4096,1,SGD,1e-05,0,-1,1,3.5705036798039,5.973648321647292,0.05405405405405406,650
1024,1,SGD,1e-05,0.01,-1,1,5.502748009965226,19.67870498757937,0.02702702702702703,416
128,1,SGD,0.0001,0.1,-0.5,0.5,4.670249693135958,23.470522107458297,0.03783783783783784,40
512,1,SGD,0.01,0.1,0,1,3.8333237802660145,60.4,0.0,258
1024,1,Adam,0.001,0,-1,1,3.011231958543932,12.343519770392419,0.8756756756756757,446
256,1,Adam,0.01,0.01,-0.5,0.5,3.373470346669893,33.15465840711887,0.08108108108108109,199
128,1,SGD,0.1,0,-0.5,0.5,3.2658021794783103,246.68648648648647,0.24864864864864866,1
256,1,SGD,0.1,0.01,0,1,4.9708475538202235,132.51351351351352,0.005405405405405406,129
1024,1,Adam,0.01,0.01,0,1,3.8584445914706667,50.3027027027027,0.010810810810810811,441
128,1,SGD,1e-05,0.1,-0.5,0.5,3.793390549840154,219.25322679908973,0.005405405405405406,52
1024,1,Adam,0.001,0.1,0,1,2.8140455088099916,26.78226398406802,0.06486486486486487,450
4096,1,Adam,0.01,0.01,-0.5,0.5,5.044773264511211,57.1945945945946,0.10270270270270271,679
2048,1,SGD,0.0001,0.1,0,1,3.570454433157637,52.016216216216215,0.0,522
512,1,Adam,0.001,0,0,1,3.4884964607857367,284.5634554366808,0.08648648648648649,327
1024,1,SGD,0.01,1,-0.5,0.5,4.488440652473553,73.20700669957174,0.005405405405405406,382
1024,1,Adam,0.0001,0.1,-0.5,0.5,3.5419360937298956,107.12362823645408,0.11351351351351352,460
128,1,SGD,1e-05,1,0,1,3.935216451335598,25.148006849071464,0.010810810810810811,60
256,1,Adam,0.1,0.1,-1,1,3.402266796859535,150.75954026628185,0.0918918918918919,185
2048,1,Adam,0.001,0.1,0,1,3.830288677602201,221.76216216216216,0.05945945945945946,570
128,1,Adam,0.0001,0.1,0,1,4.785238881368895,120.51165281590578,0.06486486486486487,102
1024,1,SGD,1e-05,1,-0.5,0.5,3.4898453325838656,11.69187858719064,0.05405405405405406,418
1024,1,SGD,0.0001,0,-0.5,0.5,3.36788023806907,7.856719928722502,0.10810810810810811,397
2048,1,Adam,0.0001,1,-1,1,3.5434325820690877,37.727307659145794,0.0,587
2048,1,SGD,0.1,1,0,1,4.719248866068351,139.78378378378378,0.016216216216216217,492
128,1,Adam,0.1,0.01,-0.5,0.5,5.216685701383127,306.8378378378378,0.005405405405405406,67
1024,1,Adam,0.001,0.01,-0.5,0.5,2.8876140655698004,9.581838218678447,0.8702702702702703,451
2048,1,Adam,0.0001,0.01,-0.5,0.5,2.439145625281978,14.841677706512446,0.9027027027027027,583
128,1,Adam,0.0001,0.1,-0.5,0.5,3.2893730021811822,36.00041009526428,0.07027027027027027,100
4096,1,Adam,0.1,0.1,-0.5,0.5,3.7949959284550436,43.91891891891892,0.021621621621621623,664
128,1,SGD,0.1,1,0,1,3.78810300633714,234.5027027027027,0.02702702702702703,12
2048,1,SGD,0.1,0.01,-0.5,0.5,3.0253246784210206,,0.5027027027027027,487
2048,1,Adam,0.01,0.01,-0.5,0.5,3.206545982811902,116.27567567567567,0.05405405405405406,559
1024,1,SGD,0.0001,1,0,1,3.5343095325134897,58.84324324324324,0.0,408
4096,1,Adam,0.01,0,-0.5,0.5,4.222402499817513,223.67027027027027,0.021621621621621623,673
512,1,SGD,0.1,0.01,-0.5,0.5,3.6873185334978875,,0.03783783783783784,247
128,1,SGD,0.01,0.1,-1,1,3.799659490585327,119.40617755683692,0.016216216216216217,17
2048,1,Adam,1e-05,0.01,0,1,3.6390165116335895,21.57473184995454,0.0,597
256,1,SGD,0.1,0.01,-1,1,2.797307006088463,53.913513513513514,0.043243243243243246,128
4096,1,Adam,1e-05,0.1,0,1,3.706890401002523,23.943901723059447,0.0,714
128,1,Adam,0.001,0.1,-0.5,0.5,3.3544366372598184,127.17815946943246,0.06486486486486487,88
256,1,Adam,0.001,0,-1,1,2.4700771976161646,23.488783955751018,0.9513513513513514,206
256,1,SGD,0.01,1,-0.5,0.5,3.2721099408897194,212.59230803440363,0.05405405405405406,142
4096,1,Adam,1e-05,0.01,0,1,3.795343756031346,186.03194870860693,0.0,717
256,1,Adam,0.001,0.1,-1,1,3.9079113973153605,193.40593661791644,0.07567567567567568,209
512,1,SGD,0.0001,0.1,-1,1,3.62435942404979,16.18752610042842,0.06486486486486487,281
2048,1,SGD,1e-05,1,0,1,3.9148803633612554,64.70270270270271,0.0,540
128,1,SGD,0.01,0.1,0,1,3.4679883376972094,116.17297297297297,0.0,18
2048,1,SGD,1e-05,0.01,-0.5,0.5,3.556812521251472,35.986980406445376,0.04864864864864865,535
256,1,Adam,1e-05,0.01,0,1,4.063836260421856,71.3561291482803,0.03783783783783784,237
4096,1,SGD,0.0001,0.1,-1,1,3.7837787766714355,2.132536045934979,0.24864864864864866,641
128,1,Adam,0.001,1,-1,1,3.521438084421931,166.36867943171276,0.04864864864864865,95
1024,1,Adam,0.01,0.01,-1,1,3.673458026873099,56.26870463603252,0.05405405405405406,440
128,1,SGD,1e-05,0.01,0,1,3.915235124729775,183.3516984070475,0.021621621621621623,57
128,1,SGD,0.01,1,-1,1,4.9413263746210045,218.6213550128244,0.08648648648648649,23
2048,1,SGD,0.01,0.1,0,1,3.946596789682234,53.91891891891892,0.0,498
1024,1,SGD,0.1,0.01,0,1,3.782546564050623,269.97837837837835,0.0,369
256,1,SGD,0.01,0.01,-1,1,3.269440180868716,142.51891891891893,0.4540540540540541,140
1024,1,Adam,0.01,1,0,1,3.523314022695696,118.93513513513514,0.005405405405405406,444
4096,1,Adam,0.1,0,-1,1,5.11005653271804,275.9945945945946,0.043243243243243246,662
2048,1,Adam,0.001,0.01,-0.5,0.5,2.609069525228964,2.9732117450225988,0.9297297297297298,571
2048,1,SGD,0.1,0.1,-0.5,0.5,5.182276297259975,,0.05405405405405406,484
2048,1,Adam,1e-05,1,0,1,3.523578942144239,327.12054443941327,0.0,600
2048,1,Adam,0.1,0.01,-0.5,0.5,3.7070538794672165,697.7114570127951,0.05405405405405406,547
2048,1,SGD,1e-05,0.01,-1,1,3.311387282126659,43.293243618030424,0.03783783783783784,536
256,1,SGD,0.0001,0.01,0,1,5.200292304722039,21.02081499786393,0.005405405405405406,165
1024,1,Adam,1e-05,0,-0.5,0.5,3.0217701586517127,19.41679938797386,0.7027027027027027,469
128,1,SGD,1e-05,0,-1,1,4.768696749210358,170.15105972643437,0.05405405405405406,50
128,1,Adam,0.0001,1,0,1,3.576051812880748,19.53624041849697,0.0,108
1024,1,Adam,0.0001,0,-0.5,0.5,2.4056112031678896,59.77946584498093,0.9837837837837838,457
1024,1,Adam,0.0001,0,-1,1,2.3240587875649736,209.04881353869186,0.972972972972973,458
2048,1,Adam,0.1,0,0,1,4.735020158741925,315.7837837837838,0.02702702702702703,543
512,1,SGD,1e-05,0,-0.5,0.5,5.359524696259885,94.51231126485179,0.05945945945945946,289
256,1,SGD,0.1,0.1,-0.5,0.5,3.5253219085770686,328.3243243243243,0.0,124
128,1,SGD,0.0001,0.1,0,1,3.3497073898444305,46.983783783783785,0.07027027027027027,42
2048,1,SGD,0.001,0.1,-0.5,0.5,3.7102645200652047,45.362162162162164,0.24864864864864866,508
128,1,Adam,0.0001,1,-1,1,3.5424233175612785,137.60162743212956,0.0,107
4096,1,Adam,0.01,0.01,-1,1,3.854270418914589,143.0870826039866,0.021621621621621623,680
128,1,SGD,0.001,0.1,-0.5,0.5,5.579478810606776,37.62779241727816,0.05405405405405406,28
2048,1,SGD,0.1,0,-0.5,0.5,2.577586232327126,,0.7135135135135136,481
512,1,Adam,1e-05,0,-1,1,3.6359116567147747,18.493608605235355,0.2918918918918919,350
256,1,Adam,0.0001,0.01,-0.5,0.5,4.64666677487863,21.580756120776247,0.35135135135135137,223
128,1,SGD,1e-05,0.01,-1,1,3.3971055845956544,15.950949267891234,0.05405405405405406,56
256,1,Adam,0.0001,0.01,-1,1,3.016811087647,60.399484813864674,0.43243243243243246,224
2048,1,Adam,0.0001,0.1,-0.5,0.5,3.2345808734764923,33.793117082289676,0.14054054054054055,580
128,1,SGD,0.001,1,-0.5,0.5,3.5110132765125583,32.35466401761698,0.0,34
256,1,SGD,1e-05,1,0,1,4.711413943767548,228.1081081081081,0.005405405405405406,180
2048,1,SGD,0.01,0.1,-0.5,0.5,3.3051885037808804,,0.14054054054054055,496
1024,1,SGD,0.01,1,-1,1,4.68329976668229,44.4707266016385,0.016216216216216217,383
512,1,SGD,0.01,0.01,-0.5,0.5,2.874465417217564,357.38378378378377,0.8378378378378378,259
2048,1,SGD,0.001,0,-0.5,0.5,4.022230646739135,137.70810810810812,0.9081081081081082,505
256,1,Adam,0.001,1,-0.5,0.5,3.4505545654812373,141.48454409035597,0.0,214
256,1,Adam,1e-05,0.01,-0.5,0.5,2.9236723113704373,77.8044996979994,0.08648648648648649,235
2048,1,Adam,0.01,1,0,1,3.5494079361090787,47.956756756756754,0.010810810810810811,564
1024,1,SGD,0.1,0,-1,1,4.433877481963183,,0.1783783783783784,362
256,1,SGD,0.01,0.1,-1,1,4.927806763713424,54.44864864864865,0.016216216216216217,137
512,1,Adam,0.0001,0,-1,1,2.6371704455968494,179.44033793443123,0.9621621621621622,338
1024,1,SGD,0.01,0,-1,1,3.1303844877191493,160.92432432432432,0.0,374
2048,1,SGD,0.1,0.1,0,1,5.1996264319162115,161.2108108108108,0.07027027027027027,486
512,1,Adam,0.0001,1,0,1,5.049770236981882,22.5321550511453,0.005405405405405406,348
2048,1,SGD,1e-05,0,-1,1,4.858886309249981,82.64223972406856,0.021621621621621623,530
1024,1,Adam,0.001,0.1,-1,1,3.366639655345195,19.144362958672346,0.02702702702702703,449
128,1,SGD,0.01,0.01,-0.5,0.5,3.383413526818559,35.93766657234849,0.16216216216216217,19
512,1,Adam,0.001,0,-0.5,0.5,2.5207431355038206,28.323697376607928,0.9351351351351351,325
256,1,SGD,0.001,1,0,1,4.121408716730169,57.55135135135135,0.0,156
4096,1,SGD,0.01,1,0,1,3.7684795392526165,140.14054054054054,0.04864864864864865,624
128,1,SGD,1e-05,0.01,-0.5,0.5,3.6270274832442,238.2206719772261,0.05405405405405406,55
256,1,SGD,0.001,0,-0.5,0.5,3.4708274515899453,18.251686315802303,0.10810810810810811,145
512,1,SGD,0.01,1,0,1,3.512930568811056,144.75675675675674,0.0,264
128,1,Adam,0.001,0.01,0,1,5.21003381046089,19.672064806963945,0.021621621621621623,93
256,1,SGD,0.01,0.01,0,1,4.695492429346651,103.65405405405406,0.005405405405405406,141
256,1,Adam,0.0001,0.01,0,1,3.9651405476235055,88.22340417067848,0.05405405405405406,225
1024,1,SGD,0.1,0.1,-0.5,0.5,3.663434380453986,,0.016216216216216217,364
256,1,SGD,1e-05,0.01,0,1,3.927144205892408,317.94594594594594,0.13513513513513514,177
1024,1,SGD,1e-05,0,-0.5,0.5,3.9276043118657293,27.017481331693006,0.02702702702702703,409
256,1,Adam,1e-05,1,-0.5,0.5,5.308816053416278,41.10295632390539,0.005405405405405406,238
512,1,SGD,0.001,0,-0.5,0.5,3.4262443751902194,24.230911425449452,0.2702702702702703,265
4096,1,Adam,1e-05,0.1,-0.5,0.5,2.813663512307244,114.3438696114364,0.6702702702702703,712
1024,1,SGD,0.001,0.1,-0.5,0.5,3.6655164290118862,31.21521761206205,0.16756756756756758,388
256,1,Adam,0.01,0.1,0,1,3.358026725537068,46.31891891891892,0.0,198
512,1,Adam,0.1,0,-0.5,0.5,3.5221742919973424,100.24324324324324,0.005405405405405406,301
4096,1,Adam,1e-05,1,0,1,3.748026380345628,24.414902344829326,0.0,720
128,1,SGD,0.0001,1,-1,1,3.514097151562974,16.336486332031516,0.04864864864864865,47
1024,1,SGD,0.0001,0,0,1,3.596042596327292,247.52204397691264,0.0,399
2048,1,Adam,1e-05,1,-1,1,3.4043433962641534,106.72427089309093,0.005405405405405406,599
1024,1,Adam,0.001,1,-0.5,0.5,3.706063704555099,24.92821061912829,0.0,454
1024,1,SGD,0.1,1,-0.5,0.5,3.3735082665005245,,0.005405405405405406,370
2048,1,SGD,1e-05,0,0,1,3.9031728776725565,137.37297297297297,0.0,531
2048,1,SGD,0.1,0.01,-1,1,4.46943459768553,,0.17297297297297298,488
128,1,SGD,0.1,1,-1,1,4.621443464949325,133.0972972972973,0.005405405405405406,11
256,1,SGD,0.001,0,-1,1,3.971730004130183,26.177896652560733,0.1891891891891892,146
4096,1,Adam,1e-05,0.01,-1,1,3.5522307279947642,280.62934506887734,0.9783783783783784,716
256,1,Adam,0.1,1,-1,1,3.623821505662557,110.40036191295933,0.032432432432432434,191
2048,1,SGD,0.01,0,0,1,4.720026640634279,72.68108108108108,0.005405405405405406,495
128,1,SGD,0.1,0.1,0,1,3.5334662540538893,60.945945945945944,0.0,6
4096,1,SGD,0.0001,0.1,0,1,4.604284032615455,69.18529977739814,0.005405405405405406,642
512,1,Adam,0.1,0,-1,1,3.2798296200262533,321.9351351351351,0.032432432432432434,302
128,1,Adam,0.001,0.01,-1,1,3.2600599930093095,70.61688054722192,0.32972972972972975,92
128,1,SGD,0.1,1,-0.5,0.5,3.3697327536505624,50.68648648648649,0.032432432432432434,10
256,1,SGD,0.0001,1,-1,1,4.09266762314616,62.089061777663225,0.03783783783783784,167
128,1,Adam,0.0001,1,-0.5,0.5,4.219516007642488,17.675355312510117,0.0,106
2048,1,Adam,0.1,0,-0.5,0.5,5.302912454025165,141.72432432432433,0.03783783783783784,541
2048,1,Adam,0.1,0.1,0,1,3.7241524876774967,44.27567567567568,0.005405405405405406,546
4096,1,SGD,0.01,0,0,1,4.850066081253258,92.03783783783784,0.005405405405405406,615
256,1,SGD,1e-05,0.01,-1,1,3.9329453864613093,36.53636935244073,0.06486486486486487,176
128,1,SGD,0.001,0,-1,1,3.3987351047026144,67.47778620283518,0.07567567567567568,26
1024,1,Adam,1e-05,0,0,1,4.227989676192,44.183061153864536,0.005405405405405406,471
512,1,Adam,0.1,0.01,-0.5,0.5,3.666281972704707,55.68108108108108,0.05405405405405406,307
512,1,Adam,0.001,0.1,-0.5,0.5,3.506144149561186,21.353854284233886,0.03783783783783784,328
128,1,SGD,0.01,1,-0.5,0.5,3.4990114105714336,151.94794085058007,0.021621621621621623,22
128,1,SGD,0.0001,0.1,-1,1,5.119217974752993,213.39127790480612,0.021621621621621623,41
512,1,Adam,0.0001,1,-0.5,0.5,5.360914827359689,90.27322398725546,0.021621621621621623,346
128,1,Adam,0.001,0.1,-1,1,3.57691579606082,139.30302126312526,0.03783783783783784,89
512,1,Adam,1e-05,0,0,1,3.8319178729443935,41.44795306365232,0.0,351
2048,1,SGD,1e-05,0.1,0,1,3.896927789417473,154.21691735725145,0.0,534
512,1,SGD,0.01,0.1,-0.5,0.5,4.679790625056705,42.178378378378376,0.06486486486486487,256
512,1,SGD,1e-05,0.01,0,1,3.745999608168731,138.33513513513515,0.032432432432432434,297
256,1,Adam,0.0001,0,-0.5,0.5,2.6530771799989648,264.75751226126704,0.5675675675675675,217
512,1,SGD,1e-05,0.1,0,1,3.83283293118348,71.45072314191509,0.08648648648648649,294
4096,1,Adam,0.0001,1,0,1,2.7295591744216714,204.99943212214353,0.005405405405405406,708
2048,1,Adam,0.01,0.01,-1,1,3.719557389697513,263.1027027027027,0.07027027027027027,560
2048,1,Adam,0.001,1,-1,1,4.9920012432175715,4.507649112160937,0.010810810810810811,575
256,1,Adam,1e-05,0.01,-1,1,4.532650196874464,85.464590623624,0.11351351351351352,236
512,1,SGD,0.1,1,-1,1,4.782204821303084,222.0843060068182,0.010810810810810811,251
4096,1,Adam,0.0001,0.01,-0.5,0.5,3.854193369117943,37.95342852455071,0.9405405405405406,703
1024,1,SGD,0.01,0.1,-0.5,0.5,4.55426322930568,236.40545997219914,0.14054054054054055,376
512,1,Adam,0.0001,0,-0.5,0.5,3.8853660322524406,128.07857545276448,0.9297297297297298,337
128,1,SGD,0.0001,0.01,-0.5,0.5,3.1509573121328613,71.82676900150263,0.03783783783783784,43
4096,1,Adam,0.1,0,0,1,5.554770849846505,79.56756756756756,0.021621621621621623,663
4096,1,Adam,0.001,0.1,-0.5,0.5,3.329159660274918,7.084105877986499,0.07027027027027027,688
4096,1,SGD,0.001,0.1,-1,1,3.1228251176911432,134.70810810810812,0.6864864864864865,629
2048,1,Adam,0.01,0.1,-1,1,5.363201703574206,400.39076631580656,0.010810810810810811,557
512,1,Adam,0.001,0.1,-1,1,3.3379278395626995,18.83962203614741,0.016216216216216217,329
4096,1,SGD,0.0001,0.01,0,1,3.514867763905912,60.58046041489453,0.0,645
512,1,Adam,0.01,1,-0.5,0.5,3.791192152693465,25.294329873663752,0.043243243243243246,322
512,1,SGD,0.0001,0.01,-1,1,3.23103466098373,22.734309984874482,0.03783783783783784,284
512,1,SGD,0.01,0,-0.5,0.5,3.1923767031850043,227.53513513513514,0.9513513513513514,253
128,1,Adam,0.01,0.1,0,1,4.997534853703267,29.280932405349372,0.005405405405405406,78
128,1,Adam,1e-05,1,-0.5,0.5,5.319290174664678,33.145735482853595,0.016216216216216217,118
1024,1,Adam,1e-05,1,-0.5,0.5,4.641243538341007,27.46356370198172,0.005405405405405406,478
4096,1,SGD,1e-05,1,-1,1,3.7940522986489373,10.740184335231724,0.07567567567567568,659
