hidden_size,batch_size,optimizer,learning_rate,weight_decay,init_range_start,init_range_end,testing_loss_prob,testing_loss_durr,testing_accuracy,number
128,1,Adam,0.0001,0.1,-0.5,0.5,3.244355829664179,70.66677431379621,0.05405405405405406,100
128,1,SGD,0.1,10,0,1,2.909526086175764,206.33670054061992,0.10810810810810811,12
2048,1,SGD,0.1,1,-0.5,0.5,3.986235834456779,136.54594594594596,0.016216216216216217,487
1024,1,SGD,0.0001,10,0,1,4.581828112859983,308.4054054054054,0.005405405405405406,408
128,1,Adam,0.1,0,0,1,3.8448851656269385,46.52119445113113,0.08648648648648649,63
512,1,SGD,0.1,1,-0.5,0.5,4.952930191078702,104.87385718301945,0.016216216216216217,247
128,1,SGD,0.01,0.1,-1,1,3.463498330116272,107.11877542735216,0.010810810810810811,17
256,1,SGD,0.1,1,-1,1,5.168371659356194,36.18490808364916,0.04864864864864865,128
128,1,Adam,0.001,0.1,-0.5,0.5,3.3961632019764667,100.39898218226091,0.06486486486486487,88
256,1,Adam,0.001,0,-1,1,2.7944815413371935,27.30258322814228,0.918918918918919,206
256,1,SGD,0.01,10,-0.5,0.5,3.5925484666953214,34.07064878360142,0.06486486486486487,142
256,1,Adam,0.001,0.1,-1,1,3.722669250900681,28.741483786631676,0.06486486486486487,209
512,1,SGD,0.0001,0.1,-1,1,3.312384363767263,15.528865107621312,0.04864864864864865,281
128,1,SGD,0.01,0.1,0,1,3.5820434705631152,227.1891891891892,0.0,18
256,1,Adam,1e-05,1,0,1,4.002651438197574,186.3189189189189,0.0,237
128,1,Adam,0.001,10,-1,1,3.533843358142956,60.83551757569752,0.005405405405405406,95
1024,1,Adam,0.01,1,-1,1,3.539667835428908,94.93044499577702,0.03783783783783784,440
128,1,SGD,1e-05,1,0,1,3.978690502450273,195.61458919885996,0.05945945945945946,57
128,1,SGD,0.01,10,-1,1,3.7425220454061354,90.09094900390184,0.005405405405405406,23
2048,1,SGD,0.01,0.1,0,1,3.5715814435804214,109.67567567567568,0.0,498
1024,1,SGD,0.1,1,0,1,4.425533728341798,136.54054054054055,0.03783783783783784,369
256,1,SGD,0.01,1,-1,1,3.534113619778607,35.93846929017706,0.005405405405405406,140
1024,1,Adam,0.01,10,0,1,3.019168705553622,45.8972972972973,0.0918918918918919,444
2048,1,SGD,0.1,0.1,-0.5,0.5,5.357671070098877,301.0,0.005405405405405406,484
256,1,SGD,0.0001,1,0,1,3.6825055534775193,108.06486486486486,0.0,165
1024,1,Adam,1e-05,0,-0.5,0.5,3.1392545806395042,40.271305300899456,0.6972972972972973,469
128,1,SGD,1e-05,0,-1,1,3.3087213545232204,33.283659306785246,0.10270270270270271,50
128,1,Adam,0.0001,10,0,1,3.9705801918699937,149.11891891891892,0.0,108
1024,1,Adam,0.0001,0,-0.5,0.5,2.083248701933268,228.60569268303948,0.9783783783783784,457
1024,1,Adam,0.0001,0,-1,1,2.7393933979240623,79.81763078844224,0.9783783783783784,458
512,1,SGD,1e-05,0,-0.5,0.5,3.4400715125573647,20.216248561711225,0.02702702702702703,289
256,1,SGD,0.1,0.1,-0.5,0.5,3.733536407754228,39.77802263506573,0.016216216216216217,124
128,1,SGD,0.0001,0.1,0,1,5.291802845130095,159.38918918918918,0.005405405405405406,42
128,1,Adam,0.0001,10,-1,1,4.828308866152892,87.54609297083036,0.016216216216216217,107
128,1,SGD,0.001,0.1,-0.5,0.5,4.671711102047482,114.19668520355543,0.021621621621621623,28
2048,1,SGD,0.1,0,-0.5,0.5,2.9150680825516986,276.46486486486486,0.3837837837837838,481
512,1,Adam,1e-05,0,-1,1,3.2875029064513543,19.44199476213937,0.24864864864864866,350
256,1,Adam,0.0001,1,-0.5,0.5,4.985168552398681,32.0833429916636,0.005405405405405406,223
128,1,SGD,1e-05,1,-1,1,3.3262777331713083,70.38199646136648,0.043243243243243246,56
256,1,Adam,0.0001,1,-1,1,3.8936521758904328,30.78298723858451,0.0,224
128,1,SGD,0.001,10,-0.5,0.5,3.6490355043797877,157.9544223642908,0.010810810810810811,34
256,1,SGD,1e-05,10,0,1,3.470842041840424,184.57297297297296,0.0,180
2048,1,SGD,0.01,0.1,-0.5,0.5,3.3381679064518694,225.7945945945946,0.12972972972972974,496
1024,1,SGD,0.01,10,-1,1,3.3016474324303706,255.08089104729729,0.005405405405405406,383
512,1,SGD,0.01,1,-0.5,0.5,3.2955382302000715,196.3636103766744,0.010810810810810811,259
256,1,Adam,0.001,10,-0.5,0.5,3.5262559839197105,32.72426930055513,0.07027027027027027,214
256,1,Adam,1e-05,1,-0.5,0.5,5.06346532170837,34.612517401235685,0.032432432432432434,235
1024,1,SGD,0.1,0,-1,1,2.728720922083468,88.65745171211861,0.9243243243243243,362
256,1,SGD,0.01,0.1,-1,1,4.086397584708961,38.67423246973068,0.021621621621621623,137
512,1,Adam,0.0001,0,-1,1,4.038193651469978,13.94766381788445,0.9621621621621622,338
1024,1,SGD,0.01,0,-1,1,2.885322965802373,259.4960325911238,0.9783783783783784,374
2048,1,SGD,0.1,0.1,0,1,3.770610094714809,307.2918918918919,0.0,486
512,1,Adam,0.0001,10,0,1,5.460375687238332,136.1891891891892,0.02702702702702703,348
1024,1,Adam,0.001,0.1,-1,1,3.146887498288541,147.63083483721758,0.03783783783783784,449
128,1,SGD,0.01,1,-0.5,0.5,3.8936709803503913,88.66289384564183,0.0,19
512,1,Adam,0.001,0,-0.5,0.5,2.5459178131979865,15.062263686823812,0.9459459459459459,325
256,1,SGD,0.001,10,0,1,3.68009902335502,75.16756756756757,0.04864864864864865,156
128,1,SGD,1e-05,1,-0.5,0.5,3.4101208065007182,81.19527026037693,0.06486486486486487,55
256,1,SGD,0.001,0,-0.5,0.5,4.624703864471332,31.549018985748596,0.10270270270270271,145
512,1,SGD,0.01,10,0,1,3.5761948669278945,51.054054054054056,0.0,264
128,1,Adam,0.001,1,0,1,4.71442681389886,32.811154846887334,0.0,93
256,1,SGD,0.01,1,0,1,5.519010605038823,141.87567567567567,0.07027027027027027,141
256,1,Adam,0.0001,1,0,1,3.5328850001902192,158.75675675675674,0.0,225
1024,1,SGD,0.1,0.1,-0.5,0.5,3.343905426038278,50.01978001550935,0.010810810810810811,364
256,1,SGD,1e-05,1,0,1,3.7264901483381117,42.394594594594594,0.05945945945945946,177
1024,1,SGD,1e-05,0,-0.5,0.5,4.843548994128769,105.50027185388514,0.08648648648648649,409
256,1,Adam,1e-05,10,-0.5,0.5,3.8990148576530252,39.98040080432453,0.0,238
512,1,SGD,0.001,0,-0.5,0.5,4.360013374766788,17.751868751785928,0.25405405405405407,265
1024,1,SGD,0.001,0.1,-0.5,0.5,3.657761169124294,107.36404946816934,0.16756756756756758,388
256,1,Adam,0.01,0.1,0,1,3.830951714515686,250.92972972972973,0.04864864864864865,198
512,1,Adam,0.1,0,-0.5,0.5,4.806918365246541,14.38691852764302,0.12972972972972974,301
128,1,SGD,0.0001,10,-1,1,4.757165808291049,42.10857629641777,0.005405405405405406,47
1024,1,SGD,0.0001,0,0,1,4.025002505972579,44.35675675675676,0.0,399
1024,1,Adam,0.001,10,-0.5,0.5,4.849581341163532,118.26938608530405,0.010810810810810811,454
1024,1,SGD,0.1,10,-0.5,0.5,5.396863105812589,58.25085383234797,0.04864864864864865,370
2048,1,SGD,0.1,1,-1,1,3.294424277382928,313.4054054054054,0.04864864864864865,488
128,1,SGD,0.1,10,-1,1,3.954707841615419,105.55823494356277,0.0972972972972973,11
256,1,SGD,0.001,0,-1,1,4.264532421086286,24.504613761266544,0.1945945945945946,146
256,1,Adam,0.1,10,-1,1,3.8087209340688344,30.493202398959045,0.05945945945945946,191
2048,1,SGD,0.01,0,0,1,3.6080252354209486,55.87027027027027,0.0,495
128,1,SGD,0.1,0.1,0,1,3.950457138628573,214.25405405405405,0.016216216216216217,6
512,1,Adam,0.1,0,-1,1,5.211324847066725,17.213347561054587,0.02702702702702703,302
128,1,Adam,0.001,1,-1,1,3.729205310666883,118.25409719263816,0.04864864864864865,92
128,1,SGD,0.1,10,-0.5,0.5,3.3511284361014493,102.57119911149447,0.20540540540540542,10
256,1,SGD,0.0001,10,-1,1,4.799107428176983,23.850116640550866,0.005405405405405406,167
128,1,Adam,0.0001,10,-0.5,0.5,5.501840090107273,36.04247381208414,0.02702702702702703,106
256,1,SGD,1e-05,1,-1,1,3.515745862110241,34.16071775300881,0.0918918918918919,176
128,1,SGD,0.001,0,-1,1,3.0522878224785264,99.72579462393816,0.04864864864864865,26
1024,1,Adam,1e-05,0,0,1,4.961869899002282,163.9837837837838,0.005405405405405406,471
512,1,Adam,0.1,1,-0.5,0.5,4.470368245163479,21.924166114137797,0.08648648648648649,307
512,1,Adam,0.001,0.1,-0.5,0.5,3.732150858479577,16.546267464520675,0.02702702702702703,328
128,1,SGD,0.01,10,-0.5,0.5,3.893118865103335,205.25475031798956,0.005405405405405406,22
128,1,SGD,0.0001,0.1,-1,1,5.591335096874753,46.46627308481524,0.07567567567567568,41
512,1,Adam,0.0001,10,-0.5,0.5,3.325830066204071,22.811427030080612,0.0,346
128,1,Adam,0.001,0.1,-1,1,3.67421061670458,34.97576341027948,0.04864864864864865,89
512,1,Adam,1e-05,0,0,1,4.779911741694889,163.1891891891892,0.005405405405405406,351
512,1,SGD,0.01,0.1,-0.5,0.5,3.8952084270683494,23.314356183973015,0.07027027027027027,256
512,1,SGD,1e-05,1,0,1,5.189964730352969,313.1459459459459,0.05405405405405406,297
256,1,Adam,0.0001,0,-0.5,0.5,2.845801347333032,29.25121647192014,0.5675675675675675,217
512,1,SGD,1e-05,0.1,0,1,3.712018450208612,306.2,0.0,294
256,1,Adam,1e-05,1,-1,1,5.288665623600418,21.252438508553237,0.016216216216216217,236
512,1,SGD,0.1,10,-1,1,3.865986618480167,20.138449882877033,0.17297297297297298,251
1024,1,SGD,0.01,0.1,-0.5,0.5,3.3384137127850506,47.36373346689585,0.08108108108108109,376
512,1,Adam,0.0001,0,-0.5,0.5,2.920435007842811,14.597701942269703,0.9783783783783784,337
128,1,SGD,0.0001,1,-0.5,0.5,5.28738025845708,113.75788994256683,0.07567567567567568,43
512,1,Adam,0.001,0.1,-1,1,4.907014960533864,21.51472058996961,0.016216216216216217,329
512,1,Adam,0.01,10,-0.5,0.5,5.356610023975373,23.18543122370501,0.005405405405405406,322
512,1,SGD,0.0001,1,-1,1,4.215297878110731,24.892118386197794,0.010810810810810811,284
512,1,SGD,0.01,0,-0.5,0.5,2.6472562255086127,14.417061969320718,0.9621621621621622,253
128,1,Adam,0.01,0.1,0,1,3.6224271729185773,55.902702702702705,0.0,78
128,1,Adam,1e-05,10,-0.5,0.5,5.304970074666513,29.53749058346131,0.010810810810810811,118
1024,1,Adam,1e-05,10,-0.5,0.5,5.168198185353666,99.38829260838999,0.005405405405405406,478
1024,1,SGD,0.0001,10,-1,1,4.746783638000489,65.8037464285219,0.005405405405405406,407
128,1,Adam,0.1,0.1,0,1,3.6351656037407953,25.050985913018923,0.010810810810810811,66
1024,1,Adam,0.001,10,-1,1,3.8522581696510314,71.48773079949456,0.016216216216216217,455
1024,1,SGD,0.0001,0.1,-0.5,0.5,3.310550524737384,44.1669948371681,0.11351351351351352,400
128,1,SGD,0.1,0,0,1,3.431045105006244,22.187767423165813,0.0,3
256,1,Adam,1e-05,0.1,-1,1,3.9679180866963155,30.749108831878008,0.07567567567567568,233
512,1,SGD,0.01,0,0,1,3.388320972790589,68.91891891891892,0.0,255
512,1,SGD,0.01,1,0,1,5.116607830975507,243.4756756756757,0.005405405405405406,261
512,1,SGD,0.0001,1,-0.5,0.5,5.4800435275644865,17.036220547835644,0.10270270270270271,283
256,1,SGD,1e-05,10,-1,1,4.176974416745676,21.99344247421895,0.07567567567567568,179
1024,1,SGD,1e-05,1,-0.5,0.5,5.0873365518209095,49.50936840965941,0.03783783783783784,415
256,1,Adam,0.001,1,-0.5,0.5,4.696885195938316,27.93764714443603,0.005405405405405406,211
256,1,SGD,0.01,0.1,-0.5,0.5,3.6289874263711877,26.47750804627163,0.0,136
128,1,SGD,0.1,0,-1,1,2.5322596839956337,123.75435443661628,0.6432432432432432,2
256,1,Adam,0.001,0,0,1,5.32256511675345,231.26486486486488,0.043243243243243246,207
256,1,SGD,1e-05,0,0,1,3.9150727719873997,256.4108108108108,0.016216216216216217,171
1024,1,SGD,1e-05,0,0,1,3.2285159932600487,50.58378378378379,0.0,411
1024,1,SGD,0.1,0,-0.5,0.5,2.860977843967644,45.89132739917652,0.8756756756756757,361
128,1,SGD,0.1,0.1,-0.5,0.5,4.1490953606528205,37.35355813339049,0.005405405405405406,4
512,1,Adam,0.1,0,0,1,3.038386837534002,122.45405405405405,0.04864864864864865,303
128,1,Adam,0.1,0.1,-1,1,5.31014901335175,83.14741393139002,0.005405405405405406,65
1024,1,SGD,0.1,10,-1,1,3.1531871901976096,92.83395006334459,0.043243243243243246,371
1024,1,Adam,0.1,0,-0.5,0.5,3.2842790745400094,80.80500191353462,0.1783783783783784,421
512,1,SGD,0.1,0.1,0,1,5.305948608630413,221.5891891891892,0.021621621621621623,246
128,1,SGD,1e-05,0,0,1,3.6892840308112067,163.7264533139564,0.043243243243243246,51
128,1,SGD,0.001,0,0,1,3.273119225373139,110.58609331471695,0.0,27
512,1,Adam,0.001,0.1,0,1,5.210319318642488,304.5135135135135,0.12972972972972974,330
128,1,Adam,0.001,0,-0.5,0.5,3.729595526811239,107.41327435581539,0.6972972972972973,85
512,1,Adam,0.001,0,-1,1,3.9196160422789084,13.347474576933864,0.9567567567567568,326
1024,1,Adam,1e-05,1,0,1,4.067641433831808,67.87567567567568,0.0,477
128,1,SGD,0.001,10,0,1,3.7457386032955067,138.91351351351352,0.0,36
1024,1,SGD,1e-05,10,0,1,3.2875503494932845,71.24324324324324,0.0,420
1024,1,SGD,1e-05,0,-1,1,3.772021549134641,63.89726974126455,0.016216216216216217,410
1024,1,Adam,0.1,10,0,1,3.3470408565289267,149.27567567567567,0.010810810810810811,432
128,1,Adam,0.01,0.1,-1,1,5.430184152641812,29.8464303066803,0.016216216216216217,77
512,1,SGD,1e-05,0,-1,1,4.991538571344839,16.675214751867728,0.021621621621621623,290
128,1,SGD,1e-05,0.1,-1,1,3.489529123821774,34.01607647417679,0.05945945945945946,53
128,1,Adam,1e-05,1,-0.5,0.5,3.3555158834199648,70.28236204960126,0.0,115
128,1,Adam,0.01,1,0,1,4.629828740455009,101.19459459459459,0.05945945945945946,81
512,1,SGD,0.0001,1,0,1,3.7436658086003485,96.5027027027027,0.0,285
512,1,Adam,1e-05,0.1,-0.5,0.5,4.7981312661557585,25.013297320930036,0.16756756756756758,352
512,1,Adam,0.001,10,0,1,3.942182198730675,50.545945945945945,0.0,336
512,1,SGD,0.001,10,-1,1,3.265639502615542,18.760418719030614,0.010810810810810811,275
1024,1,Adam,0.01,0.1,-0.5,0.5,4.090458111183064,63.37660835884713,0.0918918918918919,436
256,1,Adam,1e-05,0,-0.5,0.5,3.4384526996999174,26.998092014049934,0.12972972972972974,229
1024,1,Adam,0.01,0,-0.5,0.5,3.3887284394857047,66.09849324935192,0.05405405405405406,433
1024,1,Adam,0.1,10,-0.5,0.5,3.791322982633436,44.972972972972975,0.07027027027027027,430
512,1,Adam,0.1,10,0,1,3.852127601327123,120.68108108108108,0.14594594594594595,312
256,1,SGD,0.1,0,0,1,3.5863957888371236,315.0918918918919,0.0,123
128,1,SGD,0.01,0.1,-0.5,0.5,2.993821546515903,127.61508342529068,0.03783783783783784,16
1024,1,Adam,0.0001,0.1,-1,1,3.258898014635653,62.536613175675676,0.0918918918918919,461
512,1,SGD,0.1,10,-0.5,0.5,3.4629850439123206,21.44074628981384,0.02702702702702703,250
256,1,SGD,0.1,0.1,0,1,3.7217649111876616,317.2972972972973,0.0,126
256,1,Adam,0.0001,0.1,-0.5,0.5,3.9795826080683114,28.425329225503123,0.06486486486486487,220
512,1,SGD,0.001,10,0,1,5.671225106393969,49.07027027027027,0.021621621621621623,276
128,1,Adam,0.01,10,0,1,3.705438397703944,40.03641228965811,0.005405405405405406,84
128,1,Adam,0.0001,1,0,1,4.381886379138844,66.37297297297297,0.016216216216216217,105
256,1,Adam,0.1,0,-0.5,0.5,3.51025121405318,26.584316465570716,0.010810810810810811,181
128,1,Adam,1e-05,0.1,-0.5,0.5,3.628734222296122,60.90047379687831,0.032432432432432434,112
256,1,SGD,1e-05,0.1,0,1,3.525729203224182,89.78918918918919,0.05945945945945946,174
1024,1,SGD,0.01,10,0,1,3.359742768712946,284.5567567567568,0.016216216216216217,384
128,1,Adam,0.1,1,0,1,5.158594703029942,131.66554470984516,0.08648648648648649,69
128,1,Adam,0.1,0.1,-0.5,0.5,3.740145470967164,116.05174955648427,0.06486486486486487,64
256,1,SGD,0.1,10,0,1,4.37839492559433,161.7945945945946,0.06486486486486487,132
256,1,Adam,0.001,0.1,0,1,4.112825795122095,92.90810810810811,0.010810810810810811,210
128,1,Adam,0.0001,1,-1,1,4.49402402284983,154.4589988422618,0.05405405405405406,104
128,1,Adam,0.001,0,0,1,3.571399821139671,134.38918918918918,0.07027027027027027,87
512,1,Adam,1e-05,1,0,1,2.9471346735954285,168.8864864864865,0.0,357
128,1,SGD,0.001,1,-0.5,0.5,3.867499582509737,104.90048778895792,0.0,31
512,1,SGD,1e-05,0.1,-1,1,3.266740520902582,19.361358963010982,0.05945945945945946,293
1024,1,SGD,0.01,0.1,0,1,3.9165738643826664,321.227027027027,0.0,378
2048,1,SGD,0.1,0,0,1,5.218766598443727,48.57297297297297,0.010810810810810811,483
512,1,Adam,0.01,0,-1,1,3.199392231090649,20.810399007096866,0.05945945945945946,314
256,1,SGD,0.001,10,-0.5,0.5,3.4929891028919737,40.9143088859937,0.016216216216216217,154
1024,1,SGD,0.001,10,0,1,3.6410143504271635,343.3945945945946,0.0,396
1024,1,SGD,0.0001,10,-0.5,0.5,5.043901140625413,81.65070640460866,0.005405405405405406,406
512,1,Adam,1e-05,1,-1,1,3.509107173455728,27.0844900712902,0.043243243243243246,356
128,1,SGD,0.001,1,0,1,4.613910261360375,54.086486486486486,0.005405405405405406,33
128,1,Adam,0.01,10,-0.5,0.5,3.8766672646677174,144.39534920352335,0.016216216216216217,82
1024,1,Adam,0.1,1,0,1,4.258750412915204,55.01081081081081,0.043243243243243246,429
512,1,Adam,0.0001,1,-0.5,0.5,3.4291660830781265,15.510340726533606,0.0,343
1024,1,Adam,0.001,0,0,1,5.080697443034198,310.1675675675676,0.005405405405405406,447
128,1,SGD,0.01,0,-1,1,2.8596508444966497,33.0763221956865,0.35135135135135137,14
512,1,Adam,1e-05,10,-0.5,0.5,3.2089739979924383,15.998160474009913,0.04864864864864865,358
128,1,Adam,0.01,1,-0.5,0.5,3.912310067705206,32.536024619614494,0.05405405405405406,79
512,1,SGD,0.01,10,-0.5,0.5,3.5518022572672043,14.673309465025778,0.005405405405405406,262
512,1,SGD,0.1,0,0,1,3.473415818729916,221.12432432432433,0.0,243
256,1,Adam,0.0001,0.1,-1,1,3.124981772899628,25.97458552866954,0.04864864864864865,221
128,1,SGD,0.001,0.1,0,1,3.320848700806901,138.1891891891892,0.0,30
1024,1,SGD,0.0001,0.1,-1,1,2.9094103635968387,79.49365456555341,0.10270270270270271,401
1024,1,Adam,0.01,10,-0.5,0.5,3.6655265347377672,112.5288665578172,0.0,442
256,1,Adam,0.01,1,-1,1,3.86170929187053,28.845358943163944,0.005405405405405406,200
1024,1,SGD,0.001,10,-0.5,0.5,3.290032375825418,71.7398562987914,0.0,394
512,1,Adam,0.0001,10,-1,1,3.718897000519005,21.422736106235163,0.016216216216216217,347
512,1,SGD,1e-05,1,-1,1,3.8590375816499867,16.709702898657603,0.016216216216216217,296
512,1,Adam,1e-05,10,0,1,5.209825914937096,222.61081081081082,0.005405405405405406,360
1024,1,SGD,0.01,0.1,-1,1,4.381402889780096,118.50278188344595,0.10270270270270271,377
256,1,SGD,1e-05,0,-1,1,3.6065356612205504,27.534630758398862,0.07027027027027027,170
256,1,SGD,0.1,10,-1,1,3.8707465539107453,32.61364328069743,0.06486486486486487,131
512,1,SGD,0.0001,0,-0.5,0.5,3.686994637991931,18.177474731296723,0.07027027027027027,277
1024,1,Adam,0.001,0.1,-0.5,0.5,3.6053007786338394,159.21644046371048,0.032432432432432434,448
