hidden_size,density,leakage_rate,spectral_radius,input_scaling,testing_loss_prob,testing_loss_durr,testing_accuracy,number
1024,1,0.1,0.5,10,3.150868963904497,27.996718467889906,0.0,1515
1024,0.5,0.001,0.5,10,4.131184568734673,48.5397098967124,0.008130081300813009,1585
256,0.01,0.001,0.9,0.01,3.190656376078846,332.5040650406504,0.0,292
512,1,0.01,0.5,0.01,5.390258618486606,46.24844689097831,0.0,917
1024,0.1,0.001,-1,1,3.6749524532294853,18.772185016430385,0.0,1764
256,0.5,0.5,0.9,0.001,3.8317347648667126,22.519017956605772,0.0,216
512,0.01,0.5,1.5,10,5.495124563453643,26.204135127602207,0.13008130081300814,730
1024,0.01,0.1,-1,0.001,3.343734896279932,39.36957648421147,0.0,1781
1024,0.5,0.001,0.9,10,5.27861586721932,51.717602009601606,0.23577235772357724,1435
512,0.1,0.01,0.5,0.001,3.8637257198977277,294.60140217041095,0.0,1006
256,0.1,0.001,-1,10,2.74976411728355,41.01844457074019,0.17073170731707318,565
1024,0.01,0.001,0.9,0.01,6.241421470312568,53.235772357723576,0.0,1492
1024,0.5,0.01,1.5,0.001,3.495380991842689,25.147840299709355,0.0,1276
256,0.5,0,0.5,10,3.2978384262178,149.97050844466057,0.0,390
1024,1,0.5,0.9,0.01,3.379467550331984,315.1463414634146,0.0,1357
512,0.5,0.01,-1,1,3.6872613430023193,99.20402975130554,0.13821138211382114,1129
512,0.5,0.001,0.5,0.001,3.7860799107125134,120.65040650406505,0.0,981
256,1,0.5,1.5,1,3.2046036773580844,45.33522251459605,0.032520325203252036,9
512,0.9,0.001,0.5,1,3.5330518009216805,271.20410622440664,0.0,954
256,0.1,0,1.5,0.001,3.8353775914122417,19.856610479348195,0.04878048780487805,116
256,0.01,0.9,0.5,0.1,3.7101491146940524,40.829268292682926,0.0,423
1024,0.1,0.1,0.5,1,3.4652562165647987,33.01895142117481,0.008130081300813009,1604
1024,0.1,0.9,-1,1,3.5787442864441292,25.664089668527,0.04065040650406504,1744
512,0.5,0.001,1.5,0.01,3.3260160568283825,272.3191762055335,0.0,682
512,1,0.9,1.5,1,3.7359518558998417,131.6178861788618,0.016260162601626018,604
512,0.5,0.5,1.5,0.01,5.798614009124477,148.43587291794753,0.0,667
1024,0.5,0.001,1.5,1,3.2851151479938165,211.15805982074204,0.13008130081300814,1284
512,0.1,0.001,0.5,10,3.4899149997447565,18.718113648753928,0.0,1015
1024,0.9,0.9,0.5,10,3.682487187346792,46.666666666666664,0.016260162601626018,1535
256,0.5,0.5,-1,0.001,5.657936803693694,139.07264423902276,0.08943089430894309,516
256,0.1,0.1,-1,10,2.995060428855865,20.48828926468204,0.1951219512195122,555
512,0.9,0.001,1.5,10,3.6348761693248903,265.26349914925004,0.0,655
256,0.9,0,1.5,0.1,3.5201365400136,45.549891401506294,0.024390243902439025,58
1024,0.9,0.01,-1,1,3.5618769822081897,314.4059844674785,0.0,1699
256,0.01,0.001,-1,10,2.804057444498791,259.5746481286975,0.0,595
256,0.9,0.1,0.5,10,5.537070557838533,18.94118442281946,0.24390243902439024,345
256,0.5,0.01,-1,0.01,3.924646830655695,69.49115141911614,0.12195121951219512,527
256,0.9,0.1,-1,1,3.4320990544993704,315.7817421223087,0.08130081300813008,494
512,0.5,0.001,1.5,0.1,4.279647768028384,25.88232793826141,0.04065040650406504,683
1024,0.1,0.01,0.9,1,2.9038415119899965,18.764944532578223,0.11382113821138211,1459
1024,0.5,0.001,-1,0.1,6.382019493153424,284.5472798892321,0.13008130081300814,1733
1024,0.01,0.9,0.5,0.001,3.903806270138035,18.05734332208711,0.0,1621
256,0.01,0,0.9,10,3.8445257941881814,117.64158620466901,0.0,300
256,0.01,0,1.5,0.01,3.5380188405998356,54.34146341463415,0.06504065040650407,147
256,1,0.9,0.9,0.1,3.8130826140806926,448.8048780487805,0.0,153
1024,0.9,0,0.9,0.1,3.6906864507411554,158.98769521509578,0.04065040650406504,1408
512,0.1,0.001,1.5,0.1,4.043850258598483,62.68001490058822,0.016260162601626018,713
1024,0.1,0.9,0.5,10,6.188526894503493,174.6341463414634,0.024390243902439025,1595
256,0.9,0.5,1.5,1,3.468375656662918,264.1145969551658,0.04065040650406504,39
512,0.01,0.9,-1,1,3.955830840075888,235.89085134006734,0.0,1174
1024,1,0.001,0.5,1,3.0294119933756387,28.163746957739104,0.0,1524
256,1,0.01,0.5,0.01,4.305115733689409,319.9512195121951,0.0,317
1024,0.1,0,1.5,1,2.9903526936120133,151.99328743264164,0.14634146341463414,1319
256,1,0.1,0.9,0.01,3.4870085633867154,20.472854258966,0.0,162
512,0.9,0.9,0.9,1,3.857645778636622,391.65765949773294,0.008130081300813009,784
1024,1,0.01,-1,0.1,4.219669221377954,109.05172232841993,0.08130081300813008,1668
256,0.5,0,0.9,1,6.662955944131061,47.777496636463745,0.2032520325203252,239
1024,0.01,0.1,-1,10,3.4358991810945962,27.61824254789087,0.0,1785
512,0.9,0.01,-1,1,3.8297508383184913,43.082145311945396,0.08130081300813008,1099
512,0.1,0.5,0.5,1,5.880627703860523,47.76461234132781,0.0,999
256,0.5,0.1,1.5,0.001,3.508740349998319,18.224975432322278,0.0,71
512,1,0,1.5,10,3.062450855728087,18.77801124105605,0.0,630
512,0.1,0.001,0.5,0.001,3.287523722260948,45.959349593495936,0.0,1011
1024,0.01,0.5,-1,0.01,3.255107562716414,48.25921946715533,0.0,1777
512,0.5,0.9,-1,10,3.9583846025350615,267.06369684049025,0.04065040650406504,1115
512,0.1,0.9,1.5,0.001,3.6975701044245466,87.95934959349593,0.032520325203252036,691
256,0.1,0.1,-1,0.01,5.611842679783581,274.4587177232577,0.016260162601626018,552
1024,1,0.001,1.5,10,3.527882140341813,166.64621599074226,0.008130081300813009,1225
256,0.5,0.01,0.9,0.001,6.572882729332622,274.1681279835662,0.07317073170731707,226
512,0.9,0.01,1.5,0.001,4.1524428671937645,123.97560975609755,0.0,646
256,0.1,0.1,0.9,1,5.834079384319181,286.80644495852175,0.04065040650406504,254
256,1,0.001,-1,10,3.6756122514484373,29.434679613811177,0.22764227642276422,475
512,0.1,0.001,-1,0.1,3.92107668058659,282.06984357030046,0.13008130081300814,1163
512,0.9,0,1.5,0.001,6.782015189407318,275.85548640084943,0.06504065040650407,656
512,0.9,0.5,1.5,0.1,3.5776335063988602,143.8617886178862,0.016260162601626018,638
256,0.1,0.9,0.5,0.01,4.43165215971024,166.97560975609755,0.0,392
512,0.01,0.01,-1,10,3.805838408508921,141.47269396174784,0.0,1190
512,0.01,0.9,0.5,0.001,5.681380976990956,83.2439024390244,0.0,1021
1024,0.5,0.001,0.5,0.01,3.7102336554023307,123.5040650406504,0.0,1582
512,0.5,0,0.9,0.01,3.2733071252582517,117.58807707862641,0.0,837
512,0.01,0.1,0.9,0.1,3.9443566770088383,20.304270735886753,0.008130081300813009,883
1024,0.5,0,1.5,0.1,3.985971799226311,87.39123757601602,0.056910569105691054,1288
1024,1,0,1.5,0.1,4.133915898761129,234.39055150555356,0.016260162601626018,1228
512,0.1,0.01,0.9,0.01,3.864738632023819,330.62155935795204,0.0,857
256,0.01,0.9,-1,0.01,3.2599007787743237,346.43023887240304,0.0,572
512,1,0.9,-1,0.1,5.959916268422352,33.9497403052299,0.08130081300813008,1053
256,0.01,0.01,0.5,0.1,3.7902317895152704,200.72357723577235,0.0,438
1024,0.9,0.01,1.5,0.1,3.3453789329141137,32.73750903174878,0.0,1248
256,0.9,0,0.5,1,5.913404764198676,26.212279521583813,0.056910569105691054,359
1024,0.5,0.1,1.5,0.1,6.226075409389123,49.19409752717408,0.024390243902439025,1273
512,1,0.1,-1,0.01,3.486729303026587,44.009616300397305,0.04878048780487805,1062
512,0.9,0.01,-1,0.1,4.424760818966036,49.07689343925899,0.0975609756097561,1098
256,0.5,0,0.5,0.001,6.206991438943196,298.63015437853045,0.0,386
1024,0.01,0.9,1.5,0.1,3.7257555379130975,279.6930602507863,0.04065040650406504,1323
512,0.01,0,0.5,0.1,3.2815139143447567,172.1869918699187,0.016260162601626018,1048
512,1,0,0.9,0.01,6.622994309033805,50.52825127190691,0.008130081300813009,777
256,0.5,0,1.5,10,2.8578777889895246,84.14110956888662,0.0,90
1024,1,0.001,0.5,0.01,6.760647326465545,59.52580887999961,0.0,1522
1024,0.5,0.9,0.5,0.01,4.116150979104081,118.14634146341463,0.0,1562
1024,0.5,0,-1,10,5.968155306529224,40.42928450792882,0.34959349593495936,1740
512,0.1,0.9,1.5,0.1,3.6850083736869377,42.80487804878049,0.008130081300813009,693
256,1,0.5,0.5,10,2.8794971563951757,341.7883386856874,0.056910569105691054,310
256,0.1,0.001,0.5,1,4.050227210289094,135.3660345107953,0.056910569105691054,414
512,1,0.5,0.5,0.001,5.886922533919171,24.325717992898895,0.0,906
1024,1,0.01,-1,0.001,3.6011391853898522,180.44701692021292,0.12195121951219512,1666
512,0.9,0.001,1.5,0.1,5.8994223737135165,62.86514496954067,0.024390243902439025,653
512,1,0.1,0.9,0.1,4.280613873063064,52.85622742628145,0.016260162601626018,763
1024,0.1,0.5,-1,0.001,3.177569584148686,279.02341704669203,0.056910569105691054,1746
1024,0.9,0.01,0.9,0.001,4.169650732986326,24.67227417060242,0.0,1396
512,0.9,0.5,0.9,0.01,6.033535742662786,103.7479674796748,0.016260162601626018,787
256,0.5,0.01,-1,1,4.181122949452904,279.2234454966719,0.08943089430894309,529
1024,1,0.9,-1,0.001,2.964113643983515,22.03156265826154,0.08130081300813008,1651
256,0.01,0.1,0.5,0.001,3.8704492159006074,53.22764227642276,0.0,431
256,0.01,0.5,0.5,0.1,3.315950045256111,85.82560123651614,0.0,428
512,0.5,0.1,0.9,0.1,3.980976291788303,23.348122859744702,0.016260162601626018,823
1024,0.5,0,0.9,0.001,3.4821937064814374,45.84552845528455,0.0,1436
1024,0.1,0,1.5,0.1,3.521243460294677,24.448111577513174,0.008130081300813009,1318
1024,0.9,0.9,0.9,0.001,3.524260393003138,20.86232854753006,0.0,1381
512,0.1,0.01,0.9,0.1,5.725291430465574,168.8933363746231,0.0,858
256,0.5,0.9,-1,1,3.5686464106164326,144.1577675922673,0.008130081300813009,514
256,0.9,0.1,0.9,0.01,3.3709384871692194,47.375750435803965,0.0,192
512,0.9,0,0.5,0.001,3.363241771372353,61.00813008130081,0.0,956
512,0.5,0.9,1.5,0.001,3.1411111141608012,47.984809363648274,0.0,661
256,0.01,0.001,-1,0.01,3.1290439551438745,121.33333333333333,0.0,592
1024,0.9,0.9,1.5,0.1,3.89652517946755,14.715412654718044,0.016260162601626018,1233
512,0.9,0.1,0.5,10,3.5684569143667453,30.911868122433766,0.0,945
256,0.5,0.001,0.9,1,4.928278407914852,20.196434222876352,0.08130081300813008,234
1024,0.01,0.5,0.9,10,3.393053489002755,25.292062310111753,0.008130081300813009,1480
1024,1,0.1,-1,0.001,3.749417019084217,146.1648720815935,0.06504065040650407,1661
1024,0.01,0.01,1.5,0.1,3.6791438823792992,181.27869070721866,0.024390243902439025,1338
512,0.9,0.5,1.5,0.001,6.61169628883765,295.8520068846098,0.04065040650406504,636
512,0.01,0,-1,0.001,6.837258450384063,42.642276422764226,0.0,1196
1024,0.5,0,-1,0.1,4.350492735703786,179.96210506148907,0.0,1738
512,1,0,0.5,10,2.6449774009425466,91.33060441463732,0.0,930
512,1,0.1,-1,0.1,3.4675987183563106,284.16090509520535,0.08130081300813008,1063
512,0.1,0.001,0.9,10,2.7676376937850704,88.75885680069432,0.17886178861788618,865
1024,1,0.001,0.9,0.01,4.108205017035569,142.8050953611879,0.0,1372
512,0.01,0.01,-1,0.01,3.74757125174127,28.52522705471128,0.0,1187
512,0.5,0.5,0.5,1,3.809183579150254,138.8457171494554,0.024390243902439025,969
256,0.9,0.001,0.9,0.1,2.797622874015715,115.38358118615636,0.0,203
256,0.9,0,-1,10,2.9555469557521787,214.0007548753321,0.17886178861788618,510
512,0.9,0.1,1.5,0.1,4.34263170201604,453.3231930403172,0.0,643
1024,1,0.01,0.5,0.1,6.145964945719494,276.3714257569575,0.024390243902439025,1518
256,0.5,0,-1,0.01,3.330977592041822,229.72873710253376,0.08130081300813008,537
512,0.5,0.001,1.5,0.001,6.564392076275213,22.00313450795848,0.008130081300813009,681
256,0.1,0.5,1.5,0.1,3.4525731913442534,272.00525692800943,0.016260162601626018,98
1024,0.9,0,0.5,0.1,6.13346073831,17.041432345453064,0.032520325203252036,1558
256,0.01,0.001,0.5,10,2.7149038683108198,276.6209323808998,0.0,445
512,0.1,0.5,-1,0.01,3.5884941952015326,267.91145942571325,0.08943089430894309,1147
256,0.9,0.1,0.9,1,5.907933981922584,90.70148171044713,0.0,194
256,0.1,0.001,-1,0.1,3.867018704491902,58.74856720670558,0.032520325203252036,563
256,0.9,0.5,-1,10,3.3018914228532372,307.0650406504065,0.04878048780487805,490
512,1,0.1,1.5,0.1,3.824737336092848,265.91036224144614,0.008130081300813009,613
256,0.5,0.01,0.9,0.01,3.3599985300040824,148.76749299381805,0.0,227
512,0.9,0.1,1.5,1,5.282417538689404,16.229255860708314,0.056910569105691054,644
512,1,0.1,1.5,0.001,6.521959165732066,55.15447154471545,0.04878048780487805,611
512,0.1,0.5,0.5,0.01,6.152915932298676,277.1166275497375,0.04878048780487805,997
1024,1,0,1.5,1,3.870067392422901,89.68516942229296,0.13008130081300814,1229
512,0.5,0.5,0.9,0.01,3.728735020005606,25.724433458069477,0.0,817
1024,0.1,0.5,1.5,1,3.6227709873905027,325.9105691056911,0.032520325203252036,1299
512,0.9,0.5,-1,0.001,3.3895691870673885,20.43164374518144,0.0975609756097561,1086
256,0.5,0.01,0.9,10,3.193955728193609,120.78517970085386,0.18699186991869918,230
1024,0.01,0.9,0.9,1,3.9172837172097306,122.21951219512195,0.032520325203252036,1474
1024,0.5,0.5,1.5,10,3.282483520061989,409.6436545029114,0.008130081300813009,1270
1024,0.01,0.1,1.5,0.1,5.856659130352299,19.359123629519747,0.0,1333
512,0.1,0.01,1.5,0.001,3.803198488262611,305.3739837398374,0.0,706
1024,0.9,0.1,-1,0.1,4.062480156499196,48.85823897398039,0.04878048780487805,1693
512,0.5,0.5,-1,0.01,3.7772369820897174,137.57971976879662,0.08130081300813008,1117
256,0.01,0.001,0.5,0.1,3.895002492075044,87.34106462333745,0.0,443
1024,0.1,0.1,1.5,10,2.933985103436602,262.88929737703234,0.2032520325203252,1305
512,0.5,0.1,-1,1,3.5876871943473816,129.9616195632479,0.11382113821138211,1124
1024,0.1,0.01,1.5,0.001,3.8114377565500215,276.00829114032365,0.0,1306
256,0.1,0.5,1.5,0.01,5.634797199470241,21.215169440924637,0.008130081300813009,97
1024,0.5,0.01,0.5,0.001,4.264954714755702,35.13821138211382,0.0,1576
256,0.9,0.001,1.5,1,3.3555214429289344,21.55704032299388,0.13008130081300814,54
1024,0.01,0.5,-1,0.1,4.070085386919781,17.141921080368746,0.0,1778
512,0.9,0.9,0.9,0.01,3.4578710566691266,53.78861788617886,0.0,782
256,1,0.001,0.9,0.1,5.8492865567284875,145.23965728117864,0.0,173
512,0.01,0.5,-1,0.001,3.4568388873968665,150.06075041613929,0.0,1176
1024,0.01,0,1.5,0.001,4.197551827120587,274.0322274284558,0.04065040650406504,1346
512,0.1,0.01,1.5,1,3.2995193576425073,41.20381393819483,0.008130081300813009,709
1024,1,0.001,1.5,0.001,4.083661138042202,28.484100322462467,0.0,1221
1024,1,0.01,-1,0.01,3.559972972889257,55.15079233303621,0.08943089430894309,1667
256,0.5,0,-1,1,5.445494232623558,49.28972698539132,0.06504065040650407,539
1024,0.9,0.01,0.9,1,3.041838346458063,89.98623235808019,0.0,1399
1024,0.5,0,0.5,1,3.1948825799352756,265.85850366331493,0.2682926829268293,1589
256,0.5,0.01,1.5,10,3.4417371803182895,32.028347017238296,0.0,80
1024,0.01,0.9,1.5,1,3.517547282261577,40.61845023389238,0.016260162601626018,1324
512,0.9,0.9,-1,0.001,3.4163310401807956,23.27909013951184,0.08130081300813008,1081
1024,0.5,0.9,-1,0.1,3.7126061126468626,27.025949241543316,0.07317073170731707,1713
512,1,0.1,-1,0.001,5.40904446491381,48.75830505751982,0.056910569105691054,1061
512,0.5,0.5,0.9,0.1,3.3168476650385355,44.447154471544714,0.0,818
512,0.1,0.1,0.9,0.01,3.1765194443183216,51.59349593495935,0.0,852
512,1,0.001,1.5,0.001,3.696541785709257,50.05584691852574,0.016260162601626018,621
256,0.1,0.1,-1,0.001,4.024749755859375,59.739837398373986,0.0,551
512,0.5,0.1,0.9,10,5.167091003278407,260.02104335387696,0.2032520325203252,825
256,0.1,0.01,0.9,10,3.557142028963663,14.981130701808942,0.0,260
1024,0.01,0.01,-1,0.001,3.420637418099535,109.95672054201123,0.0,1786
256,1,0.5,0.5,1,4.150839969394653,29.36191211646363,0.024390243902439025,309
1024,0.01,0.01,1.5,1,3.722498260862459,151.11895087003762,0.16260162601626016,1339
256,0.9,0.9,0.9,0.01,3.0830840347259025,46.567359336144555,0.0,182
1024,0.9,0,0.5,0.01,4.154770941269107,72.73983739837398,0.0,1557
1024,0.1,0.01,0.5,0.001,4.099060224808328,309.869918699187,0.0,1606
256,0.5,0,0.9,10,2.7999918993895614,86.04885857083855,0.18699186991869918,240
512,0.9,0.1,-1,1,4.455122992275207,36.241483466732845,0.08130081300813008,1094
512,1,0,0.5,1,3.5443893918176976,14.782731467993775,0.0,929
256,1,0.001,0.9,0.01,6.08461843273504,267.7589715684014,0.0,172
1024,0.01,0.9,-1,0.1,3.0030693121072725,133.2439024390244,0.008130081300813009,1773
1024,0.5,0.9,-1,10,4.186301484340575,26.511539849958087,0.0,1715
512,0.1,0.9,0.9,0.01,3.8974527876551557,36.796747967479675,0.0,842
1024,0.9,0,0.9,0.001,3.8543915767979815,89.32098698179897,0.0,1406
256,0.01,0.001,0.9,0.001,3.3872385083175285,46.13008130081301,0.0,291
1024,0.5,0.01,0.9,0.01,3.3841060559924054,92.56329471599764,0.0,1427
256,0.01,0.1,1.5,0.1,3.9664119898788326,422.4308943089431,0.0,133
1024,0.9,0.1,-1,1,3.4439267424063953,32.79424301274424,0.10569105691056911,1694
1024,1,0.5,1.5,0.01,6.239161518046527,73.1219512195122,0.008130081300813009,1207
512,0.1,0.5,1.5,10,3.597548785248423,48.865823975378056,0.0,700
1024,0.1,0.1,0.5,10,3.465900516606928,24.498103534826633,0.0,1605
1024,0.01,0.5,0.9,0.01,4.392305387229454,88.56839806441127,0.0,1477
1024,1,0.1,1.5,0.1,5.789856295760085,209.91418506621562,0.056910569105691054,1213
1024,0.9,0,1.5,0.1,3.0816140465620085,54.331350900248175,0.13821138211382114,1258
512,0.01,0.01,0.5,0.1,3.6945579008358282,17.660325599716963,0.0,1038
512,0.01,0.001,0.5,0.1,3.3313673133772563,334.88278400493334,0.016260162601626018,1043
1024,0.1,0.1,1.5,0.1,5.76647387287481,26.74782133081784,0.016260162601626018,1303
512,0.1,0.9,-1,1,5.213686988121125,25.426204895892248,0.032520325203252036,1144
1024,0.9,0.01,1.5,0.01,3.879875478221149,254.03336073438507,0.0,1247
512,0.9,0.01,0.5,10,4.241453533250142,83.53722512792622,0.0,950
1024,1,0.1,1.5,1,3.523640049666893,21.34407105554502,0.04065040650406504,1214
512,1,0.5,0.5,0.1,3.427907188733419,37.66881923904565,0.024390243902439025,908
512,1,0.001,0.5,0.001,3.8466222858041283,189.71544715447155,0.0,921
1024,0.9,0.5,1.5,1,6.097661619748527,24.501909903494763,0.016260162601626018,1239
256,0.1,0.001,1.5,0.1,3.751616284614656,275.07283726532467,0.032520325203252036,113
512,0.5,0.001,0.5,1,3.0325759188915655,204.42401580846814,0.016260162601626018,984
1024,0.01,0.001,0.5,1,5.053264672678661,170.14746642254477,0.13821138211382114,1644
1024,1,0.01,0.9,0.001,5.953452993214615,51.527508169942635,0.008130081300813009,1366
1024,0.1,0.5,-1,1,3.55201667595685,207.72359491540166,0.04878048780487805,1749
256,0.5,0.1,1.5,1,3.4592341538367233,21.517119264558794,0.056910569105691054,74
256,0.01,0.01,1.5,1,3.55327037970225,20.87729880807361,0.032520325203252036,139
1024,0.1,0.5,1.5,0.001,6.51021501494617,18.857309781317788,0.008130081300813009,1296
512,0.5,0,1.5,0.01,4.122420289167544,113.32674016342763,0.024390243902439025,687
256,0.01,0.01,0.9,0.1,3.7303984329952455,18.823102486365272,0.0,288
256,0.5,0.5,-1,0.01,3.7852202692652135,37.470454518851724,0.10569105691056911,517
1024,0.9,0.1,1.5,0.01,5.7693095701496775,12.856950738732287,0.0,1242
256,1,0.01,0.9,0.1,3.6840646179710945,19.260884779704188,0.0,168
512,1,0.5,-1,0.01,5.96826635773589,169.9356349903859,0.08130081300813008,1057
512,0.1,0.001,1.5,0.001,6.438260230107036,23.72672678123425,0.032520325203252036,711
512,0.9,0,0.5,10,5.103115093901875,142.76513660706607,0.2601626016260163,960
1024,0.01,0.001,1.5,0.01,4.058981213627792,326.14439783339213,0.0,1342
512,0.5,0,1.5,0.001,3.523920800143141,22.061658602904497,0.0,686
1024,1,0.5,0.5,10,3.1400711701168276,310.0406504065041,0.0,1510
1024,0.01,0.001,-1,0.001,3.2935615870041577,214.9349593495935,0.0,1791
512,0.5,0,0.9,0.001,6.473930030818877,114.60391102180006,0.056910569105691054,836
256,0.01,0,0.9,1,2.7252033890747445,442.1366133806866,0.13821138211382114,299
256,0.01,0,1.5,0.1,3.300536064597649,394.11881045999604,0.008130081300813009,148
1024,1,0.9,0.5,0.001,6.52905900740042,25.198529174415075,0.032520325203252036,1501
1024,1,0.001,0.5,0.001,3.6020101226442227,30.331867940421027,0.0,1521
1024,0.5,0.001,0.5,1,3.1827056141403633,15.773371973020492,0.0,1584
1024,0.01,0.001,1.5,0.001,2.6945010336433968,24.78310028690754,0.0,1341
1024,0.1,0.01,0.5,1,3.353682269410389,55.91869918699187,0.0,1609
256,0.1,0.1,-1,1,2.7809266830847514,33.22764227642276,0.08943089430894309,554
256,0.01,0,0.9,0.1,3.3043173590326695,199.5777364268565,0.0,298
1024,1,0.5,-1,10,6.0752058252086485,338.183408159004,0.13821138211382114,1660
1024,0.01,0.1,0.5,0.01,3.63849678853663,314.3983739837398,0.0,1632
256,1,0.9,0.9,0.01,3.7365221172813476,23.354941018470903,0.0,152
512,1,0.01,0.5,1,4.080914142170573,51.75609756097561,0.0,919
256,0.9,0.9,0.5,0.1,3.6348467677589356,141.1063038000186,0.0,333
512,0.1,0.1,-1,1,3.413781872125176,44.2787658393726,0.13821138211382114,1154
1024,1,0.9,0.9,0.1,3.927080633194466,26.575276546498262,0.008130081300813009,1353
1024,1,0.01,0.9,0.01,3.7317005095443103,49.19656156618276,0.0,1367
1024,1,0.1,-1,0.01,3.903652415527561,310.845817274149,0.07317073170731707,1662
1024,1,0,0.9,0.1,3.4890989506147743,13.853478537266696,0.008130081300813009,1378
256,0.9,0.9,0.9,0.1,6.59078763849367,55.829268292682926,0.04065040650406504,183
1024,0.9,0.01,0.5,0.01,3.666392567681103,334.6341463414634,0.0,1547
1024,0.1,0.001,-1,0.1,4.568557909833706,425.01560772276423,0.0,1763
512,0.01,0.001,0.5,1,6.065006162577529,55.49489131400256,0.18699186991869918,1044
256,0.1,0,0.9,10,3.416778436036614,139.2714002393522,0.0,270
1024,0.5,0.01,-1,1,4.069752788156029,59.29984890826035,0.13008130081300814,1729
512,0.01,0.001,-1,0.001,4.339891985179932,52.235772357723576,0.0,1191
1024,0.9,0.001,0.5,10,5.427607291113071,144.46673811505724,0.3008130081300813,1555
1024,0.01,0.001,-1,1,5.063265407957682,265.8458846712947,0.2682926829268293,1794
512,0.1,0.01,0.5,0.1,3.5725244118915342,22.064302311733183,0.008130081300813009,1008
512,0.9,0.001,1.5,0.001,3.844276310951729,144.8085519593527,0.04065040650406504,651
512,0.01,0,0.5,0.001,3.2937111200355904,169.31391982664545,0.0,1046
512,1,0.001,0.9,0.001,4.208390067263347,263.34064600089704,0.0,771
1024,0.5,0.1,-1,1,3.4680426692574975,54.60600191799117,0.13821138211382114,1724
256,0.01,0.5,0.9,1,3.9142363299199237,264.6334371735613,0.0,279
1024,1,0.5,1.5,10,3.4721712503975968,168.73836965337244,0.0,1210
256,0.9,0.001,0.9,10,5.256195097919402,224.1275389193528,0.2845528455284553,205
256,0.01,0.5,-1,0.1,5.948469914556519,308.3577235772358,0.04878048780487805,578
512,1,0.9,0.9,10,4.002126323498361,14.613651338084013,0.04065040650406504,755
256,0.1,0,0.9,0.001,4.296299948924926,61.60162601626016,0.0,266
512,0.1,0.1,0.5,0.001,4.349739583527169,334.04983170173034,0.0,1001
512,0.1,0,-1,10,3.742981032142794,19.55470100937467,0.0,1170
256,0.9,0.001,-1,0.001,4.144578961337485,390.5462045575193,0.07317073170731707,501
256,0.01,0.01,0.9,0.001,3.715116268735591,31.45220640422852,0.0,286
1024,0.01,0,0.9,0.001,6.277293496500186,144.61708115756028,0.0,1496
512,0.5,0.5,1.5,0.1,4.007630567725112,50.61178985843814,0.008130081300813009,668
256,0.9,0.01,1.5,1,3.861022652649298,30.716561551202975,0.14634146341463414,49
256,0.5,0.5,1.5,0.1,3.9624158308757997,26.11777726792526,0.08130081300813008,68
512,0.01,0.5,0.9,0.001,3.856820574620875,35.17219394469649,0.0,876
512,0.01,0.001,1.5,0.01,3.7823067942285924,208.27685008119278,0.0,742
256,0.1,0.01,0.9,0.01,3.758898609537419,211.01514113591455,0.0,257
512,0.01,0.5,0.9,0.1,6.912106572127923,81.41463414634147,0.0,878
1024,0.1,0.5,0.9,0.001,4.016922726379177,90.61800891524408,0.0,1446
512,0.1,0.1,-1,0.01,6.24237754819839,123.97801114787627,0.07317073170731707,1152
512,1,0.1,0.5,0.01,2.932469225995909,90.62051433336929,0.0,912
256,0.01,0.5,0.5,0.01,3.5221689600285475,267.3170731707317,0.0,427
512,0.1,0,-1,0.01,3.4339199444142783,412.27320444113974,0.10569105691056911,1167
1024,0.9,0.1,0.5,1,5.2807458900823825,18.73306542108445,0.17886178861788618,1544
512,0.5,0.1,0.9,0.01,3.6233388684629424,93.46183013940245,0.0,822
512,0.1,0.5,0.9,10,3.3863312970332013,114.84512539471432,0.008130081300813009,850
256,1,0.001,-1,1,3.6715544699653377,118.90627484444323,0.13008130081300814,474
256,0.01,0,1.5,10,3.4270958982832065,21.737475848857056,0.2032520325203252,150
512,0.9,0.01,1.5,1,3.308282060836389,56.90243902439025,0.13821138211382114,649
512,1,0.001,1.5,0.1,3.4710821039308377,121.3950126025806,0.056910569105691054,623
1024,1,0,0.5,0.1,3.7495123991152135,111.69918699186992,0.0,1528
256,1,0.9,-1,0.1,3.23120764455175,27.071847126251374,0.04878048780487805,453
256,1,0.5,0.5,0.001,3.88263927872588,146.89226795987386,0.0,306
512,0.9,0.01,-1,0.01,3.9295524106762274,57.88990297540478,0.08130081300813008,1097
256,0.1,0,0.9,0.1,3.620299139643103,118.0623298786384,0.0,268
512,0.5,0,0.5,0.01,6.723770547688492,18.740036823885227,0.0,987
1024,1,0.001,0.5,0.1,3.3564828265973223,23.307043316524204,0.0,1523
256,0.1,0.9,-1,1,6.02152740325385,30.630893334144407,0.032520325203252036,544
256,0.01,0.9,1.5,0.01,3.9256478116764284,96.0680560745844,0.0,122
256,0.9,0.9,0.9,1,4.430518081033133,20.173687815550966,0.0,184
256,0.9,0.01,-1,10,6.087625718213679,23.229420133921266,0.1951219512195122,500
512,0.9,0,-1,0.01,6.09809252740891,193.70417121043087,0.08130081300813008,1107
512,0.01,0.9,0.9,0.001,6.324476549780465,51.52845528455285,0.04065040650406504,871
512,0.5,0.1,0.9,1,3.333105195343979,29.002414843968563,0.08943089430894309,824
1024,0.01,0.1,0.9,0.001,3.511064537172395,219.6260162601626,0.0,1481
