hidden_size,density,leakage_rate,spectral_radius,testing_loss_prob,testing_loss_durr,testing_accuracy,number
1024,0.9,0,0.9,4.082016358046028,67.41463414634147,0.016260162601626018,1408
512,0.1,0.001,1.5,3.544457511204045,24.471299984265208,0.04878048780487805,713
1024,0.1,0.9,0.5,6.176642575884253,18.28659231153627,0.0975609756097561,1595
256,0.9,0.5,1.5,3.191898315418057,207.4471544715447,0.06504065040650407,39
512,0.01,0.9,,3.2439813308599517,115.55284552845528,0.008130081300813009,1174
1024,1,0.001,0.5,3.48696771482142,228.02257030215048,0.25203252032520324,1524
256,1,0.01,0.5,3.2930311836847443,269.36587431009224,0.0,317
1024,0.1,0,1.5,3.507492399797207,188.7234607518204,0.21951219512195122,1319
256,1,0.1,0.9,3.679274958323657,197.83739837398375,0.0,162
512,0.9,0.9,0.9,5.732826552739957,13.565654657465004,0.024390243902439025,784
1024,1,0.01,,3.399920338053044,345.6242947356853,0.0975609756097561,1668
256,0.5,0,0.9,3.6495555295207636,20.360543686012377,0.17886178861788618,239
1024,0.01,0.1,,3.3093613129321153,214.2526850249709,0.2845528455284553,1785
512,0.9,0.01,,3.7649902037488734,110.03254729382574,0.11382113821138211,1099
512,0.1,0.5,0.5,2.961583109405952,87.1525287348201,0.11382113821138211,999
256,0.5,0.1,1.5,5.951893636850807,197.40650406504065,0.016260162601626018,71
512,1,0,1.5,6.2811903914785,139.33145291063644,0.2845528455284553,630
512,0.1,0.001,0.5,3.814531183339716,45.05691056910569,0.0,1011
1024,0.01,0.5,,4.165001149100017,24.34137284330365,0.024390243902439025,1777
512,0.5,0.9,,3.245790294515408,84.92859854314725,0.024390243902439025,1115
512,0.1,0.9,1.5,3.5863074713606173,44.97319363239335,0.008130081300813009,691
256,0.1,0.1,,3.7633914152781167,65.72428977381196,0.04065040650406504,552
1024,1,0.001,1.5,5.239220856651058,45.609756097560975,0.2601626016260163,1225
256,0.5,0.01,0.9,3.707269921050808,209.9918699186992,0.008130081300813009,226
512,0.9,0.01,1.5,4.095223882334019,22.80932913452758,0.032520325203252036,646
256,0.1,0.1,0.9,3.501631545342081,28.36934140991283,0.13821138211382114,254
256,1,0.001,,2.763478129859862,170.84726351979575,0.24390243902439024,475
512,0.1,0.001,,2.813332945350709,29.90271449919648,0.0975609756097561,1163
512,0.9,0,1.5,4.111101668055465,22.552173420908005,0.0,656
512,0.9,0.5,1.5,3.636172161354282,26.746591171598048,0.016260162601626018,638
256,0.1,0.9,0.5,3.5933910545294845,27.68147268358285,0.056910569105691054,392
512,0.01,0.01,,3.676038023902149,151.03656667271227,0.2845528455284553,1190
512,0.01,0.9,0.5,3.6201621308559324,168.49101440511583,0.0,1021
1024,0.5,0.001,0.5,4.0004496627706825,89.59237370815704,0.0,1582
512,0.5,0,0.9,6.554128824695339,215.95260557168868,0.04065040650406504,837
512,0.01,0.1,0.9,3.931039418146862,45.951219512195124,0.024390243902439025,883
1024,0.5,0,1.5,3.0736919176287767,450.2772097827079,0.024390243902439025,1288
1024,1,0,1.5,3.30490278519266,268.54189720706694,0.024390243902439025,1228
512,0.1,0.01,0.9,3.8089583709957155,48.926829268292686,0.0,857
256,0.01,0.9,,4.221082954387355,30.442957672525228,0.008130081300813009,572
512,1,0.9,,2.7733849921846776,139.87937299078627,0.07317073170731707,1053
256,0.01,0.01,0.5,4.040434331428714,92.10433397452756,0.016260162601626018,438
1024,0.9,0.01,1.5,6.299070446956448,278.7168497812053,0.024390243902439025,1248
256,0.9,0,0.5,3.865679407992014,52.71231159663355,0.15447154471544716,359
1024,0.5,0.1,1.5,3.569601063805867,150.0881953875395,0.032520325203252036,1273
512,1,0.1,,3.4189688669956797,356.45754851882174,0.08943089430894309,1062
512,0.9,0.01,,3.7903265201948524,51.447519351957304,0.04065040650406504,1098
256,0.5,0,0.5,4.222068557409736,25.046783962143145,0.0,386
1024,0.01,0.9,1.5,3.494071386693939,214.81903290734968,0.04878048780487805,1323
512,0.01,0,0.5,4.679443307523805,24.63230009133193,0.024390243902439025,1048
512,1,0,0.9,5.736287660715057,27.95142145353801,0.008130081300813009,777
256,0.5,0,1.5,3.6758878085671403,22.875710801772275,0.16260162601626016,90
1024,1,0.001,0.5,2.8977892403680134,52.777476206543,0.0,1522
1024,0.5,0.9,0.5,3.7942771528794514,92.18392008380546,0.024390243902439025,1562
1024,0.5,0,,3.4240118492909564,95.9041342744793,0.25203252032520324,1740
512,0.1,0.9,1.5,3.6369586519109522,30.360831491664296,0.04065040650406504,693
256,1,0.5,0.5,3.5190822860089743,134.93240139757663,0.14634146341463414,310
256,0.1,0.001,0.5,3.1037233355568676,44.31707317073171,0.11382113821138211,414
512,1,0.5,0.5,3.6252449440762278,373.01543050822687,0.0,906
1024,1,0.01,,3.5332296248373947,162.95473059920187,0.11382113821138211,1666
512,0.9,0.001,1.5,3.811148843144983,332.1539854609968,0.08943089430894309,653
512,1,0.1,0.9,3.7291157764147935,37.3089430894309,0.016260162601626018,763
1024,0.1,0.5,,2.8919305239266495,167.6261704375161,0.08943089430894309,1746
1024,0.9,0.01,0.9,3.8965722748903726,17.01757168697148,0.0,1396
512,0.9,0.5,0.9,2.795524947526978,130.3739837398374,0.0,787
256,0.5,0.01,,6.317807387045728,163.505472981742,0.04065040650406504,529
1024,1,0.9,,3.733764508390814,47.36871219482424,0.056910569105691054,1651
256,0.01,0.1,0.5,4.256995423537929,125.5040650406504,0.0,431
256,0.01,0.5,0.5,3.5480299529021346,325.0,0.008130081300813009,428
512,0.5,0.1,0.9,3.6939447192641777,143.34959349593495,0.016260162601626018,823
1024,0.5,0,0.9,6.121986063515267,94.8581659603652,0.008130081300813009,1436
1024,0.1,0,1.5,5.436619223617926,89.09182068356142,0.04065040650406504,1318
1024,0.9,0.9,0.9,2.9832718687328867,193.40650406504065,0.0,1381
512,0.1,0.01,0.9,3.5362069349947984,28.324161713373584,0.032520325203252036,858
256,0.5,0.9,,3.0607403977130487,49.36278633372025,0.06504065040650407,514
256,0.9,0.1,0.9,3.5885432362556458,172.29879567541968,0.0,192
512,0.9,0,0.5,3.6647515345395094,118.0569105691057,0.0,956
512,0.5,0.9,1.5,3.896412925506995,73.73170731707317,0.008130081300813009,661
256,0.01,0.001,,3.34123295545578,80.07317073170732,0.0,592
1024,0.9,0.9,1.5,3.6692930760422375,18.16842598010526,0.032520325203252036,1233
512,0.9,0.1,0.5,2.422081919220405,329.62490385961513,0.18699186991869918,945
256,0.5,0.001,0.9,5.695781820673283,26.2158245861235,0.17073170731707318,234
1024,0.01,0.5,0.9,5.46832177309486,63.17886178861789,0.1951219512195122,1480
1024,1,0.1,,3.8465220918500327,61.49497167817795,0.06504065040650407,1661
1024,0.01,0.01,1.5,5.5791016376115445,48.05912112094139,0.04878048780487805,1338
512,0.9,0.5,1.5,6.747797567185348,47.67479674796748,0.04065040650406504,636
512,0.01,0,,4.0554482796327855,46.87749760870526,0.0,1196
1024,0.5,0,,3.56867052093754,44.952123005224244,0.10569105691056911,1738
512,1,0,0.5,3.412883841409916,61.048780487804876,0.2682926829268293,930
512,1,0.1,,5.282677164891871,58.060447733579544,0.06504065040650407,1063
512,0.1,0.001,0.9,3.1483678938896675,95.21643915009822,0.21951219512195122,865
1024,1,0.001,0.9,4.044553294899018,77.82113821138212,0.0,1372
512,0.01,0.01,,3.6857450677127375,375.9024390243902,0.0,1187
512,0.5,0.5,0.5,3.643666416164336,82.20807130426586,0.17073170731707318,969
256,0.9,0.001,0.9,2.899816000849251,136.7224289897254,0.024390243902439025,203
256,0.9,0,,2.883400504666615,16.92852390083845,0.23577235772357724,510
512,0.9,0.1,1.5,4.114676416889439,144.42656180163945,0.04878048780487805,643
1024,1,0.01,0.5,3.9370082800950463,21.454834902863023,0.016260162601626018,1518
256,0.5,0,,5.879412934547517,68.32967588802936,0.06504065040650407,537
512,0.5,0.001,1.5,3.7021761885503444,132.42179687624056,0.0,681
256,0.1,0.5,1.5,5.76963620651059,22.058699866317635,0.032520325203252036,98
1024,0.9,0,0.5,5.796776144485164,23.450605580144053,0.008130081300813009,1558
256,0.01,0.001,0.5,3.642853055058456,178.89430894308944,0.25203252032520324,445
512,0.1,0.5,,4.098286710134366,29.221212789395253,0.032520325203252036,1147
256,0.9,0.1,0.9,5.343008994086971,111.42780707257658,0.21138211382113822,194
256,0.1,0.001,,6.5230629172751575,290.6545447543504,0.06504065040650407,563
256,0.9,0.5,,3.664656463677321,82.46341463414635,0.08130081300813008,490
512,1,0.1,1.5,3.717044654415875,19.358245061407608,0.024390243902439025,613
256,0.5,0.01,0.9,6.523643711233527,154.3046986001839,0.056910569105691054,227
512,0.9,0.1,1.5,3.438081327008038,152.9529500334728,0.22764227642276422,644
512,1,0.1,1.5,3.5979338380379406,144.8617886178862,0.0,611
512,0.1,0.5,0.5,3.2097527273302155,21.708112114570973,0.0,997
1024,1,0,1.5,3.3609361852087627,95.88324860757623,0.2764227642276423,1229
512,0.5,0.5,0.9,5.72361082807789,23.454782066215586,0.032520325203252036,817
1024,0.1,0.5,1.5,3.2904556660148185,46.54487716184164,0.032520325203252036,1299
512,0.9,0.5,,3.4270646572113037,38.15721351844553,0.04065040650406504,1086
256,0.5,0.01,0.9,3.49431364710738,260.94108575853835,0.21951219512195122,230
1024,0.01,0.9,0.9,3.7511035102169688,26.51925519170103,0.016260162601626018,1474
1024,0.5,0.5,1.5,3.1780002669590277,22.908114739187695,0.15447154471544716,1270
1024,0.01,0.1,1.5,3.5579774466956535,147.59841167640838,0.008130081300813009,1333
512,0.1,0.01,1.5,3.735510153983667,26.994222683635183,0.0,706
1024,0.9,0.1,,3.486373506425842,349.9881458071948,0.04878048780487805,1693
512,0.5,0.5,,3.4307857591931414,36.26581757738112,0.032520325203252036,1117
256,0.01,0.001,0.5,3.8850640640026186,91.29268292682927,0.024390243902439025,443
1024,0.1,0.1,1.5,2.8267322240806205,18.02889879507664,0.1951219512195122,1305
512,0.5,0.1,,3.075754785925392,41.57093862126907,0.07317073170731707,1124
1024,0.1,0.01,1.5,3.546904765008911,41.65652378545544,0.0,1306
256,0.1,0.5,1.5,3.8036087339486535,48.46809948266037,0.0,97
1024,0.5,0.01,0.5,6.417722920576732,178.96747967479675,0.04878048780487805,1576
256,0.9,0.001,1.5,3.2428563314724745,22.832841091136718,0.18699186991869918,54
1024,0.01,0.5,,3.384823164804195,54.253308208676565,0.04065040650406504,1778
512,0.9,0.9,0.9,4.4520988944100175,50.853658536585364,0.008130081300813009,782
256,1,0.001,0.9,3.4700220585838566,21.156296769573498,0.0,173
512,0.01,0.5,,3.0776581415315953,121.82113821138212,0.0,1176
1024,0.01,0,1.5,4.397735406712788,438.0487804878049,0.0,1346
512,0.1,0.01,1.5,3.6348041412306995,27.95337859031695,0.2926829268292683,709
1024,1,0.001,1.5,3.548421238011461,139.08032170866582,0.008130081300813009,1221
1024,1,0.01,,3.474327860808954,287.64225482151414,0.08130081300813008,1667
256,0.5,0,,3.81710522494665,297.09522414722244,0.07317073170731707,539
1024,0.9,0.01,0.9,3.146899424432739,20.81190270619094,0.34146341463414637,1399
1024,0.5,0,0.5,4.185365170967288,37.0,0.2845528455284553,1589
256,0.5,0.01,1.5,2.7717602364416045,87.95749799460192,0.1951219512195122,80
1024,0.01,0.9,1.5,3.2146532651854725,19.287818488138512,0.024390243902439025,1324
512,0.9,0.9,,5.903025968288018,30.747820301467502,0.10569105691056911,1081
1024,0.5,0.9,,3.5527815668563534,97.13362338676411,0.10569105691056911,1713
512,1,0.1,,3.9587847352997074,154.7266099313804,0.06504065040650407,1061
512,0.5,0.5,0.9,6.474660368954263,83.66235103956386,0.056910569105691054,818
512,0.1,0.1,0.9,3.667417736557441,42.037756967986745,0.0,852
512,1,0.001,1.5,4.0078026288893165,43.796747967479675,0.0,621
256,0.1,0.1,,3.4572921894430144,232.27732704819888,0.032520325203252036,551
512,0.5,0.1,0.9,3.0807291976804656,98.12467400198594,0.2682926829268293,825
256,0.1,0.01,0.9,6.6598874141530295,27.870061487905215,0.2682926829268293,260
1024,0.01,0.01,,3.459212711186913,440.26493066307006,0.0,1786
256,1,0.5,0.5,3.1576132023237586,20.69322211721313,0.032520325203252036,309
1024,0.01,0.01,1.5,2.420996022902853,174.1524811899564,0.3252032520325203,1339
256,0.9,0.9,0.9,3.8099923807431044,440.219512195122,0.0,182
1024,0.9,0,0.5,6.356106705297299,45.41463414634146,0.04878048780487805,1557
1024,0.1,0.01,0.5,3.4593488472263987,373.6910569105691,0.0,1606
256,0.5,0,0.9,2.9241480715875703,25.073306932230008,0.15447154471544716,240
512,0.9,0.1,,4.00072179674133,153.02875021617572,0.14634146341463414,1094
512,1,0,0.5,3.2078955464246794,153.6615917213113,0.21138211382113822,929
256,1,0.001,0.9,3.6432991260435523,318.8048780487805,0.0,172
1024,0.01,0.9,,5.485933731726514,45.89430894308943,0.04065040650406504,1773
1024,0.5,0.9,,3.6539897535874593,49.75609756097561,0.04878048780487805,1715
512,0.1,0.9,0.9,4.10536172913342,60.31707317073171,0.0,842
1024,0.9,0,0.9,3.3856946719371206,208.3216133883329,0.0,1406
256,0.01,0.001,0.9,3.46489013404381,50.7430817157757,0.0,291
1024,0.5,0.01,0.9,6.39608442250306,84.90551814939676,0.008130081300813009,1427
256,0.01,0.1,1.5,6.7114785715816465,222.16666504049417,0.032520325203252036,133
1024,0.9,0.1,,3.7249178270983503,136.09640226299624,0.056910569105691054,1694
1024,1,0.5,1.5,3.3992682545165707,410.6178861788618,0.0,1207
512,0.1,0.5,1.5,2.8796034595830653,131.79219150930885,0.17886178861788618,700
1024,0.1,0.1,0.5,2.949891999000456,18.91404646652092,0.3252032520325203,1605
1024,0.01,0.5,0.9,3.502433402266929,390.62269582835637,0.0,1477
1024,1,0.1,1.5,6.135237316775128,144.1561408894273,0.04065040650406504,1213
1024,0.9,0,1.5,3.899558214637322,22.103565642636692,0.008130081300813009,1258
512,0.01,0.01,0.5,3.809181549684788,141.22114966870325,0.016260162601626018,1038
512,0.01,0.001,0.5,3.3444023641144356,304.8308196428991,0.032520325203252036,1043
1024,0.1,0.1,1.5,4.040377314013194,28.648711000448017,0.032520325203252036,1303
512,0.1,0.9,,3.606438476380294,385.0686721943303,0.06504065040650407,1144
1024,0.9,0.01,1.5,4.038968456954491,47.43089430894309,0.0,1247
512,0.9,0.01,0.5,3.0458123756618036,52.26116221863019,0.3170731707317073,950
1024,1,0.1,1.5,5.57758158251522,206.04194938263768,0.2926829268292683,1214
512,1,0.5,0.5,3.530054239722771,24.669344444797048,0.024390243902439025,908
512,1,0.001,0.5,4.3140483614875045,53.707317073170735,0.032520325203252036,921
1024,0.9,0.5,1.5,2.916594005697142,45.51549651104196,0.1951219512195122,1239
256,0.1,0.001,1.5,3.8216102685385605,301.0638077280582,0.008130081300813009,113
512,0.5,0.001,0.5,3.150229064914269,261.2095321547117,0.2601626016260163,984
1024,0.01,0.001,0.5,3.9116568303689725,23.064123653458445,0.21138211382113822,1644
1024,1,0.01,0.9,4.17596079227401,28.239019713992995,0.0,1366
1024,0.1,0.5,,3.7169319352483363,338.208761868953,0.06504065040650407,1749
256,0.5,0.1,1.5,3.203867796475325,360.5870817732156,0.08943089430894309,74
256,0.01,0.01,1.5,3.7489347675951517,27.487547430531613,0.12195121951219512,139
1024,0.1,0.5,1.5,3.783693992025484,22.098498633600833,0.0,1296
512,0.5,0,1.5,3.914309763811468,22.538024239666093,0.0,687
256,0.01,0.01,0.9,3.0913817805003343,332.68421633407945,0.024390243902439025,288
256,0.5,0.5,,6.002827547914613,59.616909233337395,0.0975609756097561,517
1024,0.9,0.1,1.5,3.9025154186458124,195.78861788617886,0.0,1242
256,1,0.01,0.9,3.6755771666038326,319.4227642276423,0.016260162601626018,168
512,1,0.5,,5.670530786359214,156.38163045783963,0.04878048780487805,1057
512,0.1,0.001,1.5,2.9379180679476358,385.0,0.0,711
512,0.9,0,0.5,5.637407734626677,29.37393724213816,0.34146341463414637,960
1024,0.01,0.001,1.5,3.8174094843670603,218.47015852729479,0.0,1342
512,0.5,0,1.5,3.7917767656527883,382.4146341463415,0.0,686
1024,1,0.5,0.5,3.1465687218720353,273.9299112595277,0.21138211382113822,1510
1024,0.01,0.001,,3.818737025183391,23.793288278703887,0.008130081300813009,1791
512,0.5,0,0.9,2.824663315846668,93.802551436715,0.0,836
256,0.01,0,0.9,3.523878148900784,273.47131673891306,0.22764227642276422,299
256,0.01,0,1.5,6.3261945126502495,267.0431941015669,0.04065040650406504,148
1024,1,0.9,0.5,6.215308078420841,316.4715447154472,0.056910569105691054,1501
1024,1,0.001,0.5,3.5704956674963477,25.200704250138298,0.0,1521
1024,0.5,0.001,0.5,2.660696867520247,21.498688562795884,0.2601626016260163,1584
1024,0.01,0.001,1.5,3.434231732918964,21.975053165017105,0.0,1341
1024,0.1,0.01,0.5,3.3530426863732377,262.8259296319941,0.1951219512195122,1609
256,0.1,0.1,,4.069637490966456,24.315295343976317,0.0975609756097561,554
256,0.01,0,0.9,3.8936708937815534,23.763447264788628,0.024390243902439025,298
1024,1,0.5,,2.7694566530909963,263.5394930942625,0.24390243902439024,1660
1024,0.01,0.1,0.5,7.4193830213895655,140.00241286443864,0.032520325203252036,1632
256,1,0.9,0.9,4.00141698509697,113.02030896849749,0.0,152
512,1,0.01,0.5,3.888599571658344,30.310614852338595,0.23577235772357724,919
256,0.9,0.9,0.5,3.247655476981062,94.60162601626017,0.024390243902439025,333
512,0.1,0.1,,5.827103240218589,93.90550577914536,0.1951219512195122,1154
1024,1,0.9,0.9,3.7924166123072305,24.539851493160505,0.032520325203252036,1353
1024,1,0.01,0.9,3.8886761398819405,30.87628599344109,0.0,1367
1024,1,0.1,,5.555817889488809,168.0450151405595,0.04878048780487805,1662
1024,1,0,0.9,4.439068331951049,210.4016879221902,0.016260162601626018,1378
256,0.9,0.9,0.9,3.860022694599338,46.46809894234185,0.016260162601626018,183
1024,0.9,0.01,0.5,5.312542074094943,59.67764954941302,0.0,1547
1024,0.1,0.001,,3.4072834209698004,158.32063753370716,0.08130081300813008,1763
512,0.01,0.001,0.5,3.374012188698218,450.7351684053239,0.21951219512195122,1044
256,0.1,0,0.9,3.2140613261277116,204.99350025754742,0.2764227642276423,270
1024,0.5,0.01,,3.7756056751662155,71.3509429107776,0.10569105691056911,1729
512,0.01,0.001,,3.663665722056133,419.56706903620466,0.0,1191
1024,0.9,0.001,0.5,5.389297897253579,34.116757251673405,0.22764227642276422,1555
1024,0.01,0.001,,3.292608481597125,267.7933513004888,0.18699186991869918,1794
512,0.1,0.01,0.5,3.47412005769528,17.546582983057128,0.024390243902439025,1008
512,0.9,0.001,1.5,4.010221900009528,171.15697047408156,0.0,651
512,0.01,0,0.5,3.7580424314591943,276.46753185357505,0.0,1046
512,1,0.001,0.9,4.39998069235949,112.99622806688635,0.0,771
1024,0.5,0.1,,3.6603042391257556,64.63238870437131,0.10569105691056911,1724
256,0.01,0.5,0.9,2.346101069838051,381.4241089916436,0.024390243902439025,279
1024,1,0.5,1.5,3.546491588034281,215.7528344255047,0.2032520325203252,1210
256,0.9,0.001,0.9,3.3101586680102155,207.60105250663563,0.25203252032520324,205
256,0.01,0.5,,3.3580593965887053,206.43446901016603,0.008130081300813009,578
512,1,0.9,0.9,4.110114895231355,146.70577450226463,0.024390243902439025,755
256,0.1,0,0.9,3.5263264983650147,112.51219512195122,0.0,266
512,0.1,0.1,0.5,3.6711945000702775,169.45528455284554,0.0,1001
512,0.1,0,,2.9315760886766076,154.70195643615918,0.2845528455284553,1170
256,0.9,0.001,,3.965337665100408,72.09678342221238,0.0975609756097561,501
256,0.01,0.01,0.9,3.8754785845919355,25.405090862173374,0.0,286
1024,0.01,0,0.9,3.2857783213863527,25.383511961793634,0.0,1496
512,0.5,0.5,1.5,5.458611543101024,13.214144158877463,0.032520325203252036,668
256,0.9,0.01,1.5,5.872244256783307,53.6275140751528,0.1951219512195122,49
256,0.5,0.5,1.5,3.4778238011569513,56.65853658536585,0.024390243902439025,68
512,0.01,0.5,0.9,3.5953408329467464,130.04065040650406,0.0,876
512,0.01,0.001,1.5,5.67856972052799,44.843879567777236,0.0,742
256,0.1,0.01,0.9,3.6017404387636884,338.3692668853252,0.0,257
512,0.01,0.5,0.9,3.5996598213668762,19.351527721569987,0.016260162601626018,878
1024,0.1,0.5,0.9,6.01635975760173,29.082899999812366,0.04065040650406504,1446
512,0.1,0.1,,3.6650325975766997,43.36027190632308,0.06504065040650407,1152
512,1,0.1,0.5,2.8881283227990315,273.4941533692484,0.0,912
256,0.01,0.5,0.5,6.6714118568877865,142.31740065803373,0.056910569105691054,427
512,0.1,0,,5.753613583440703,174.89491591337884,0.11382113821138211,1167
1024,0.9,0.1,0.5,3.050667097413443,352.5040650406504,0.23577235772357724,1544
512,0.5,0.1,0.9,4.254902722874308,307.3170731707317,0.0,822
512,0.1,0.5,0.9,3.520492009031094,22.038346725372158,0.15447154471544716,850
256,1,0.001,,3.294421957275732,51.813828048375775,0.07317073170731707,474
256,0.01,0,1.5,3.047077717819834,20.803368694458452,0.2764227642276423,150
512,0.9,0.01,1.5,3.2388162448154234,53.40650406504065,0.18699186991869918,649
512,1,0.001,1.5,6.490052973836418,17.98810220691416,0.07317073170731707,623
1024,1,0,0.5,3.5530371680492308,267.2128974792161,0.032520325203252036,1528
256,1,0.9,,5.608529574987365,124.92452064983176,0.032520325203252036,453
256,1,0.5,0.5,6.034571210543315,16.410889315047886,0.04878048780487805,306
512,0.9,0.01,,3.7953795058940485,71.20656370211769,0.0975609756097561,1097
256,0.1,0,0.9,3.9733236684062616,76.1219512195122,0.016260162601626018,268
512,0.5,0,0.5,6.483553991569736,81.72357723577235,0.08130081300813008,987
1024,1,0.001,0.5,3.92259084209194,29.241656242048766,0.032520325203252036,1523
256,0.1,0.9,,3.801836510014728,28.62672979525542,0.06504065040650407,544
256,0.01,0.9,1.5,4.018276219930106,31.105284101110165,0.0,122
256,0.9,0.9,0.9,3.4270713465000555,144.3425026496132,0.008130081300813009,184
256,0.9,0.01,,4.216523796562257,148.72080357824794,0.18699186991869918,500
512,0.9,0,,3.6824973632649676,104.0176975884048,0.06504065040650407,1107
512,0.01,0.9,0.9,3.6416891716360076,269.1104016493612,0.016260162601626018,871
512,0.5,0.1,0.9,3.3868663117168394,181.28455284552845,0.23577235772357724,824
1024,0.01,0.1,0.9,4.103783054080436,250.7479674796748,0.0,1481
1024,0.01,0.1,,3.693228168700769,423.0955978554363,0.0,1782
1024,0.5,0.01,0.5,3.421328402631651,91.99666283958084,0.0,1577
512,1,0.5,,5.635332483586257,53.08989462253245,0.15447154471544716,1060
256,1,0,,3.566907862337624,309.1472556732625,0.056910569105691054,479
512,1,0.01,1.5,3.54209061512133,29.99885605845025,0.0,617
256,1,0,,3.124706325007648,144.94865130592984,0.2601626016260163,480
256,1,0,,3.7390152036659114,233.54169512981534,0.04878048780487805,476
1024,0.9,0.1,0.5,3.365610488546573,27.371033984834586,0.0,1541
256,1,0.9,0.9,3.211548528050989,334.9512195121951,0.0,151
1024,0.9,0.01,,3.24860457724672,288.827301230794,0.2764227642276423,1700
256,1,0.5,0.9,3.415263930471932,110.90549908724908,0.11382113821138211,160
256,1,0.5,0.9,4.021942669298591,29.1894893666767,0.024390243902439025,158
1024,0.1,0.1,,5.715927400240084,99.00148395544706,0.21951219512195122,1754
256,0.9,0.1,,4.045341714126308,75.3100562507582,0.10569105691056911,491
1024,0.5,0.01,1.5,3.881453121096138,297.46198478590463,0.024390243902439025,1278
256,0.01,0.5,,6.084875608847393,46.926829268292686,0.06504065040650407,577
256,0.1,0.5,0.9,3.9390615811192893,24.659284973494344,0.024390243902439025,248
256,1,0.1,,3.4015476878096416,38.86908740571481,0.08943089430894309,464
512,1,0.01,0.5,2.701857886178707,256.02313554487984,0.24390243902439024,920
512,0.01,0.9,,3.0854532587818984,88.51219512195122,0.016260162601626018,1175
256,0.1,0.5,0.5,3.4624183895142098,90.52948953071491,0.008130081300813009,398
256,0.9,0.5,,3.6445460193525485,26.847029244366144,0.04065040650406504,489
1024,0.9,0,0.5,4.266169332876438,95.60409940355193,0.0,1556
1024,0.1,0.1,0.5,3.7082865509560436,94.42522887833704,0.04878048780487805,1603
512,0.9,0.001,0.5,3.8286483772401887,301.0894308943089,0.008130081300813009,953
256,1,0.1,0.9,3.6765503369695773,94.28455284552845,0.0,161
512,0.1,0.9,0.9,3.069503813255124,151.73190508237698,0.0,841
1024,0.01,0.01,0.5,3.252928318046942,98.2476860565565,0.0,1637
256,0.01,0.01,,3.600919477823304,79.81732568133819,0.17886178861788618,589
1024,0.01,0.9,0.9,6.152112331816821,48.46341463414634,0.008130081300813009,1473
256,1,0.01,0.5,2.9388626537671905,113.71837080352962,0.14634146341463414,319
512,0.1,0.001,0.5,3.7042432645472085,49.514370370902334,0.22764227642276422,1014
1024,0.01,0.1,0.9,3.5125093910752274,388.148699459688,0.25203252032520324,1485
512,0.9,0.01,1.5,5.323939117958875,25.576810321942258,0.3170731707317073,650
1024,0.01,0.001,1.5,3.403890153741449,21.411044005213714,0.06504065040650407,1343
1024,0.5,0.01,0.9,5.752344179444197,276.0834407571976,0.21951219512195122,1429
512,0.01,0.01,0.5,3.294442854761108,21.254044905214048,0.1951219512195122,1039
1024,0.01,0.01,,5.882995231849391,321.3495663336016,0.0975609756097561,1788
256,0.1,0,0.5,4.141261453066415,392.0975609756098,0.0,416
1024,1,0.001,1.5,3.854394376762514,23.86360074776581,0.0,1222
1024,0.5,0.001,,3.5757614849059562,315.8207780101253,0.07317073170731707,1732
1024,0.5,0.001,,3.6832750614096477,50.93271906520569,0.2764227642276423,1735
512,1,0,,6.124379608204694,345.85056524333254,0.0975609756097561,1076
256,0.9,0.5,1.5,3.5079142364060005,136.4298479042103,0.14634146341463414,40
1024,0.1,0.1,0.9,2.8614261363579976,22.89349772884109,0.016260162601626018,1453
512,0.9,0.5,0.5,3.2147819346528714,151.35289898948986,0.10569105691056911,940
1024,0.01,0.1,0.5,3.013659459304034,273.858785148003,0.3333333333333333,1635
1024,0.5,0.001,0.9,4.317024685018431,149.39833695519474,0.0,1431
1024,0.9,0,0.5,2.7138935216074067,109.71966745773315,0.3333333333333333,1560
1024,0.1,0,,3.8746112541454596,44.679590152821625,0.07317073170731707,1766
256,0.1,0.01,0.9,3.541617920243643,56.8655265130981,0.0,258
256,0.01,0,0.5,3.495071286108436,134.79674796747966,0.0,446
1024,0.5,0.5,0.5,3.5049674268660507,39.2616275442325,0.0,1566
256,0.9,0.01,0.9,3.5920480169901032,17.472434093145942,0.2032520325203252,199
512,1,0.5,,3.2106357793497846,138.29169631559435,0.08943089430894309,1058
256,1,0.9,1.5,3.4824260347257785,91.72357723577235,0.0,1
256,0.01,0.5,1.5,5.726654065818321,288.25399761626545,0.07317073170731707,129
512,0.01,0.5,,4.17347375115728,214.6089315564421,0.17886178861788618,1180
1024,0.01,0,0.9,3.394292328900438,177.59349593495935,0.21951219512195122,1499
256,0.01,0.001,0.5,7.06492239479127,176.7851311134977,0.06504065040650407,441
256,0.9,0.001,1.5,3.7141992202619227,103.64227642276423,0.0,52
256,0.01,0,0.5,5.632648975868535,116.7948612203212,0.23577235772357724,450
1024,0.5,0.5,,3.366536881380934,104.1578548086689,0.08130081300813008,1717
1024,0.1,0.001,,3.3957604092311082,138.36690693614793,0.08943089430894309,1761
512,0.5,0.01,1.5,3.3241211539361535,33.099403168493126,0.25203252032520324,679
256,0.5,0.1,,3.204096727254914,123.58357514387633,0.04878048780487805,522
512,0.01,0.001,0.5,5.831507522885392,265.76867174629757,0.0,1042
512,0.01,0.01,0.9,3.988768836831659,25.13983533784323,0.04065040650406504,888
1024,0.1,0.9,,3.1856377139324095,23.98399952556746,0.0975609756097561,1741
